customer_id,credit_score,last_updated
CUST5375,437,2023-08-10 07:52:43
CUST1160,488,2024-12-16 03:06:15
CUST2732,627,2022-12-15 05:47:05
CUST3620,351,2022-12-14 20:58:06
CUST2888,743,2025-04-18 22:34:46
CUST2785,845,2022-01-14 20:36:53
CUST5878,775,2024-01-10 15:58:58
CUST1879,747,2022-12-04 21:53:12
CUST4577,513,2023-03-27 07:56:48
CUST3791,459,2025-10-12 04:02:05
CUST2810,865,2022-08-11 10:09:44
CUST5413,819,2022-07-21 17:22:08
CUST3784,505,2023-06-24 14:55:57
CUST3218,888,2025-04-26 02:37:02
CUST3854,756,2023-01-01 18:25:42
CUST1912,385,2023-11-07 15:00:42
CUST5929,803,2023-01-31 22:58:54
CUST5735,598,2022-08-07 07:08:31
CUST4268,542,2025-01-28 00:58:05
CUST3152,566,2022-02-15 18:58:29
CUST1119,487,2025-05-10 02:09:08
CUST3906,542,2023-12-13 00:11:00
CUST1697,764,2022-11-02 22:03:40
CUST4795,815,2023-11-01 05:32:52
CUST3839,876,2025-07-26 09:22:45
CUST4740,610,2023-01-10 10:42:20
CUST3771,570,2024-03-07 21:15:56
CUST4220,596,2023-05-16 15:03:02
CUST1314,527,2023-10-20 01:22:03
CUST1094,408,2023-10-17 00:34:02
CUST4699,465,2024-06-29 10:39:38
CUST4421,494,2024-01-11 23:19:59
CUST1734,888,2024-11-16 17:44:57
CUST2616,487,2024-02-17 22:32:11
CUST2234,688,2023-02-23 17:10:09
CUST4970,830,2025-02-06 10:58:03
CUST3669,530,2024-02-17 15:18:52
CUST5564,704,2022-11-15 18:35:44
CUST4045,405,2023-10-06 02:50:17
CUST4774,463,2023-01-17 09:44:09
CUST1703,862,2022-01-11 18:46:15
CUST1155,391,2022-03-09 11:37:56
CUST2604,316,2022-02-03 19:08:01
CUST2491,418,2023-06-13 03:57:16
CUST2089,506,2024-07-06 04:24:13
CUST4676,637,2022-05-10 22:16:14
CUST3279,603,2025-08-30 04:12:01
CUST1536,544,2024-03-03 13:15:49
CUST5617,850,2023-09-06 05:26:49
CUST4847,771,2024-03-02 23:30:02
CUST4863,877,2024-11-30 19:13:18
CUST1699,425,2022-02-14 23:07:54
CUST5235,837,2023-05-05 17:26:51
CUST3853,462,2024-08-14 00:26:56
CUST1559,627,2024-10-13 12:55:24
CUST5472,689,2023-10-05 01:41:24
CUST4382,734,2024-07-28 04:09:00
CUST1573,748,2023-08-31 18:22:16
CUST3305,750,2024-05-27 16:57:29
CUST2201,825,2023-10-11 21:42:51
CUST4119,892,2022-08-09 19:40:30
CUST3314,666,2025-01-19 08:35:51
CUST4561,456,2022-05-08 07:15:48
CUST4925,359,2022-05-21 02:44:37
CUST2871,529,2023-11-16 21:00:49
CUST4005,552,2025-04-25 03:23:55
CUST5858,786,2022-08-17 10:03:05
CUST2366,850,2024-11-26 19:20:01
CUST2756,527,2024-12-05 19:58:56
CUST4247,844,2023-05-17 14:39:59
CUST2458,419,2025-07-20 22:11:58
CUST4532,523,2022-05-31 04:38:42
CUST4655,568,2023-05-09 20:46:59
CUST4905,335,2024-01-04 17:35:32
CUST3385,568,2023-10-24 03:20:44
CUST1489,429,2023-04-18 11:47:47
CUST2463,429,2022-12-29 18:48:06
CUST4755,329,2023-05-15 08:45:32
CUST3075,845,2023-06-21 13:28:14
CUST1419,463,2023-03-24 11:25:28
CUST4523,850,2025-09-21 03:54:49
CUST4928,797,2023-11-28 14:59:57
CUST2664,867,2023-09-03 22:00:38
CUST2968,351,2025-02-07 16:40:05
CUST4062,455,2023-02-03 12:20:27
CUST3890,571,2025-06-04 13:58:37
CUST4807,857,2022-02-13 08:17:30
CUST3024,827,2024-10-03 20:31:15
CUST2671,886,2022-04-27 08:23:39
CUST2663,518,2024-09-16 23:10:00
CUST2386,664,2022-04-17 05:35:15
CUST5529,813,2023-11-09 23:46:29
CUST1747,408,2022-11-26 08:04:51
CUST1657,466,2025-05-11 14:55:01
CUST3555,537,2022-03-13 11:58:30
CUST3316,644,2024-04-12 21:19:29
CUST1414,395,2022-08-28 03:39:46
CUST1535,385,2024-10-27 00:38:39
CUST3542,441,2022-11-04 01:50:34
CUST1769,636,2023-01-31 13:14:02
CUST2760,373,2023-08-02 15:54:42
CUST2623,385,2025-01-19 08:14:41
CUST5454,444,2022-04-13 15:24:42
CUST3858,804,2024-11-30 03:17:43
CUST2805,484,2023-01-01 17:08:16
CUST2836,513,2025-09-13 15:28:53
CUST1228,473,2023-04-29 11:03:47
CUST5109,693,2025-07-11 03:04:28
CUST3968,531,2023-01-01 22:51:17
CUST5909,705,2022-06-28 01:15:01
CUST4023,781,2022-05-09 06:59:57
CUST3804,855,2023-06-30 11:43:38
CUST4493,491,2022-01-01 21:29:23
CUST2169,528,2025-01-25 18:16:59
CUST3166,385,2022-02-11 14:12:17
CUST2636,338,2022-06-11 01:33:17
CUST2951,417,2024-02-24 01:57:21
CUST4972,707,2025-10-06 19:26:54
CUST4063,531,2022-06-12 03:47:53
CUST2476,595,2024-04-28 19:33:13
CUST2906,344,2025-09-18 01:06:45
CUST4958,841,2022-01-15 02:19:38
CUST3722,351,2025-05-03 19:48:12
CUST3092,673,2025-04-23 05:18:49
CUST5387,405,2024-10-13 05:51:58
CUST3915,355,2024-09-14 21:35:41
CUST3047,721,2025-08-12 08:33:03
CUST5337,690,2023-08-03 19:26:19
CUST4554,590,2024-08-26 06:58:23
CUST5718,516,2022-06-21 14:21:12
CUST1567,673,2022-03-23 22:18:03
CUST2110,467,2025-04-21 12:22:16
CUST3070,310,2025-05-22 09:45:17
CUST4666,842,2024-01-26 00:59:53
CUST5275,869,2022-01-08 04:24:49
CUST5984,585,2022-08-28 16:52:42
CUST2629,841,2023-01-20 17:12:28
CUST5299,385,2025-09-07 08:56:00
CUST1473,785,2024-01-07 22:51:54
CUST2394,557,2024-03-31 06:30:35
CUST3679,395,2023-05-02 16:13:37
CUST5291,300,2025-04-19 17:38:43
CUST5334,663,2025-09-09 09:27:06
CUST3927,869,2025-03-11 23:19:02
CUST2910,856,2023-02-11 18:24:33
CUST1781,414,2023-04-15 22:48:57
CUST4465,358,2022-10-25 20:47:41
CUST5981,715,2024-04-07 02:06:12
CUST1539,615,2023-11-13 20:33:34
CUST1033,367,2024-10-07 12:40:27
CUST5152,531,2023-06-16 10:54:23
CUST2300,509,2025-06-26 20:34:11
CUST3079,814,2022-09-11 16:14:07
CUST3865,537,2023-10-23 08:10:52
CUST2743,840,2022-05-28 14:29:02
CUST4426,740,2022-06-19 21:24:12
CUST2758,730,2025-09-09 09:10:18
CUST1139,585,2025-06-11 02:15:15
CUST2430,513,2024-10-29 09:29:17
CUST1037,340,2024-10-19 14:45:41
CUST3919,367,2024-07-03 18:27:18
CUST4999,516,2025-06-18 18:07:40
CUST2932,443,2025-08-31 18:14:31
CUST3157,835,2024-11-19 04:15:51
CUST1498,601,2022-05-02 07:53:01
CUST1793,840,2022-01-02 03:53:11
CUST4013,824,2022-12-27 06:03:35
CUST4647,551,2025-10-18 05:36:39
CUST4937,392,2024-05-12 06:05:27
CUST2916,365,2024-03-24 13:00:29
CUST5329,526,2024-07-30 09:33:00
CUST4161,821,2022-01-31 19:51:02
CUST1967,794,2022-03-17 10:45:52
CUST5787,315,2024-09-19 09:33:52
CUST3782,304,2022-08-27 12:22:42
CUST4281,715,2025-04-18 06:31:15
CUST4146,886,2022-06-01 16:15:50
CUST4888,811,2024-07-24 09:30:56
CUST1585,399,2024-01-25 18:33:52
CUST3870,651,2025-08-03 18:53:31
CUST5618,717,2024-01-31 23:55:58
CUST2711,639,2023-05-05 04:49:11
CUST1363,329,2025-04-26 07:30:51
CUST1916,669,2024-07-26 14:39:11
CUST4881,838,2024-05-26 10:24:25
CUST1805,793,2024-03-21 19:51:38
CUST2881,762,2025-07-31 15:08:53
CUST5090,658,2022-10-16 11:11:51
CUST1089,892,2024-12-22 21:45:52
CUST5930,360,2023-01-21 06:54:59
CUST5947,344,2024-10-14 19:20:02
CUST4745,550,2022-03-20 07:57:23
CUST4428,443,2023-01-23 13:30:19
CUST3754,748,2022-03-03 17:30:42
CUST4562,429,2025-03-07 04:44:34
CUST3321,701,2022-06-28 07:47:33
CUST3419,825,2024-03-21 20:48:27
CUST5326,423,2025-06-20 06:51:25
CUST3273,356,2022-08-18 10:55:52
CUST1394,782,2023-06-18 13:57:54
CUST5380,645,2022-10-06 19:28:07
CUST2218,405,2024-08-15 08:47:50
CUST1312,737,2023-08-09 16:24:19
CUST4393,742,2023-02-08 01:12:44
CUST1678,843,2023-03-22 17:08:29
CUST2425,345,2023-10-10 14:42:31
CUST2214,624,2023-02-18 01:03:18
CUST5212,703,2022-06-23 01:23:20
CUST2224,408,2024-02-22 09:18:15
CUST3373,349,2023-07-11 20:02:10
CUST3017,794,2023-11-30 20:35:27
CUST5980,415,2024-02-04 06:39:06
CUST4644,604,2024-05-22 04:36:13
CUST2127,629,2022-12-13 21:42:47
CUST2436,588,2024-07-27 07:47:53
CUST4395,852,2022-10-09 15:45:50
CUST2852,531,2025-06-01 15:08:13
CUST4516,822,2022-02-12 06:40:17
CUST2840,501,2023-04-03 01:13:47
CUST2812,376,2025-01-16 22:47:36
CUST1002,501,2025-07-15 04:50:55
CUST5665,790,2024-07-18 23:31:24
CUST3737,738,2022-12-22 03:34:43
CUST2586,643,2022-07-05 07:36:22
CUST5894,361,2025-07-12 03:44:35
CUST2133,448,2025-07-06 09:03:16
CUST5847,837,2023-01-25 11:47:39
CUST5520,891,2024-12-16 06:24:13
CUST1051,696,2024-01-26 14:09:10
CUST2755,548,2022-04-01 22:25:28
CUST3082,727,2025-10-20 06:35:44
CUST4751,305,2025-09-23 17:05:13
CUST5740,559,2023-04-17 21:11:57
CUST2521,834,2022-08-12 16:54:43
CUST2642,304,2022-08-14 14:40:16
CUST3775,439,2023-06-12 22:16:19
CUST4196,615,2023-11-16 05:17:02
CUST1282,517,2024-04-08 10:04:38
CUST3811,651,2025-10-08 06:48:28
CUST1164,648,2024-04-26 08:10:05
CUST3180,742,2022-04-18 02:53:37
CUST3120,407,2025-04-08 07:16:27
CUST4994,696,2023-08-06 03:18:45
CUST3844,808,2022-03-14 06:57:52
CUST1650,470,2022-09-17 22:45:36
CUST1166,321,2022-07-05 09:11:17
CUST4539,381,2022-09-10 17:52:21
CUST3145,597,2024-10-09 13:01:56
CUST3845,715,2025-05-08 11:55:45
CUST4242,511,2022-06-08 11:48:55
CUST2739,522,2025-01-04 22:00:27
CUST3210,378,2025-05-23 11:16:31
CUST5765,620,2023-10-07 13:36:40
CUST1516,582,2025-02-03 11:21:16
CUST2449,445,2022-07-23 01:11:02
CUST4054,377,2022-01-10 18:46:39
CUST5614,600,2025-07-11 15:38:32
CUST2112,860,2024-11-11 15:53:13
CUST4100,860,2022-05-12 03:28:21
CUST3489,651,2023-10-17 12:34:06
CUST4724,540,2025-10-14 08:37:02
CUST5750,432,2024-06-19 05:57:56
CUST2512,364,2023-08-20 23:14:44
CUST2266,741,2025-09-08 20:39:28
CUST1301,578,2024-10-07 16:45:51
CUST1766,534,2023-12-02 22:58:22
CUST5583,410,2025-06-27 15:17:17
CUST2097,603,2025-08-13 18:09:40
CUST1023,823,2023-05-30 23:16:44
CUST5907,716,2022-12-10 10:58:41
CUST5429,411,2024-12-15 03:16:34
CUST5719,640,2023-02-12 22:06:00
CUST3384,408,2023-01-26 07:01:49
CUST4907,885,2023-11-16 17:53:29
CUST2058,829,2023-07-16 04:16:34
CUST4486,698,2023-09-22 04:41:43
CUST4773,615,2022-06-18 09:38:23
CUST3195,783,2024-08-28 14:33:47
CUST5727,640,2023-05-31 00:19:27
CUST2876,751,2022-11-21 19:29:02
CUST1176,898,2025-01-03 01:10:00
CUST3805,355,2022-05-11 10:13:11
CUST1631,489,2024-02-12 12:41:00
CUST1517,331,2022-10-16 18:53:47
CUST3604,372,2022-12-17 06:41:44
CUST2961,432,2023-08-18 03:43:19
CUST1482,870,2025-09-19 04:07:25
CUST2130,837,2025-01-14 04:25:54
CUST1949,447,2025-05-14 23:01:13
CUST3143,524,2025-04-11 15:46:28
CUST4012,475,2025-01-28 11:15:33
CUST2530,720,2022-05-08 20:04:12
CUST5887,653,2023-03-03 07:52:36
CUST5199,639,2023-10-05 03:33:38
CUST1656,678,2023-06-16 00:59:33
CUST2706,441,2024-12-29 09:05:22
CUST2831,532,2022-12-21 17:03:40
CUST4824,697,2024-04-05 04:48:52
CUST4126,837,2024-06-10 13:34:45
CUST5741,449,2022-08-10 00:09:16
CUST4721,339,2024-11-21 06:56:20
CUST1768,684,2022-01-25 10:09:14
CUST4256,502,2024-11-29 22:15:46
CUST3718,892,2022-12-30 15:17:35
CUST3160,420,2024-08-02 05:12:24
CUST4313,317,2025-08-29 05:24:24
CUST2403,328,2022-09-22 09:34:18
CUST1924,804,2024-05-04 00:02:30
CUST1103,306,2024-11-21 05:52:18
CUST4323,778,2022-10-19 15:46:37
CUST2980,686,2023-09-13 03:50:28
CUST2523,442,2024-03-25 01:15:14
CUST4099,685,2022-07-11 14:12:48
CUST5498,352,2023-02-21 15:55:52
CUST1890,370,2022-02-28 14:56:56
CUST5760,788,2023-03-06 10:54:36
CUST3789,468,2025-01-23 00:15:04
CUST1360,842,2024-02-17 03:54:02
CUST5842,387,2022-04-22 19:05:07
CUST3161,566,2024-08-16 13:32:45
CUST3103,430,2023-10-22 18:03:37
CUST3212,418,2025-09-13 16:13:54
CUST1521,630,2022-11-19 22:49:45
CUST2183,839,2025-06-26 17:15:17
CUST1937,837,2024-03-06 19:46:49
CUST2434,807,2024-03-08 10:23:52
CUST2191,554,2022-12-29 04:42:13
CUST4850,869,2022-02-02 07:20:23
CUST2256,899,2022-03-02 05:39:39
CUST4153,726,2022-10-20 08:55:56
CUST3937,312,2025-06-14 05:41:57
CUST4747,842,2025-08-16 19:31:49
CUST2761,765,2024-04-24 03:14:37
CUST3453,427,2025-10-26 18:06:56
CUST2713,736,2023-05-16 09:15:14
CUST4316,795,2024-10-14 11:17:34
CUST2702,365,2023-12-08 02:59:55
CUST4590,646,2023-07-28 09:54:24
CUST4522,766,2024-06-22 21:42:41
CUST4837,430,2024-02-01 02:38:53
CUST3473,788,2023-07-14 08:49:20
CUST3972,477,2022-08-06 16:54:47
CUST1819,472,2023-11-18 17:01:24
CUST3423,388,2023-09-24 08:36:01
CUST1220,530,2022-12-11 15:41:22
CUST5027,812,2025-09-30 05:42:28
CUST2429,777,2025-03-06 14:28:52
CUST5165,493,2023-03-18 19:22:23
CUST2290,710,2024-05-13 22:58:05
CUST5616,612,2023-09-24 17:53:26
CUST4570,371,2023-11-30 05:55:49
CUST5557,766,2024-11-02 02:55:41
CUST1210,778,2024-05-03 02:57:14
CUST4514,369,2025-03-28 19:19:47
CUST5453,718,2022-02-05 12:29:33
CUST2171,462,2022-12-15 15:32:46
CUST3364,869,2022-07-20 07:04:53
CUST4350,794,2024-01-13 02:47:46
CUST1758,513,2023-08-20 08:43:57
CUST4781,745,2024-01-27 04:35:50
CUST5799,543,2023-01-27 08:21:28
CUST2652,456,2023-03-22 08:43:59
CUST4059,433,2023-04-22 09:19:10
CUST2210,315,2024-01-16 06:02:42
CUST3283,870,2023-07-12 00:48:20
CUST1588,851,2025-01-29 19:19:05
CUST2675,587,2022-08-16 04:53:14
CUST4553,302,2024-02-05 04:30:06
CUST5097,756,2022-06-13 18:21:26
CUST4101,703,2025-08-12 16:10:38
CUST3751,725,2022-04-17 13:11:50
CUST4960,318,2024-10-31 03:22:29
CUST1771,774,2024-10-26 02:58:04
CUST4368,365,2022-11-22 04:09:17
CUST2457,749,2022-01-16 01:27:57
CUST5410,755,2022-11-12 08:44:30
CUST4509,457,2024-01-24 04:18:06
CUST5172,785,2024-07-24 10:22:58
CUST1607,354,2022-05-21 02:32:25
CUST5931,740,2024-09-11 18:21:08
CUST3943,770,2023-05-21 23:21:23
CUST1064,394,2025-06-09 00:26:59
CUST3298,844,2025-01-22 21:28:32
CUST2735,879,2023-04-14 12:41:51
CUST2406,658,2022-12-07 13:42:40
CUST3060,300,2024-07-29 03:41:58
CUST2986,709,2022-06-18 13:31:10
CUST4543,652,2022-07-01 02:00:08
CUST4507,455,2023-06-01 00:53:07
CUST3666,614,2024-03-06 21:40:36
CUST2497,526,2024-06-01 23:57:33
CUST5127,597,2025-03-18 07:01:16
CUST1349,549,2022-02-28 06:41:58
CUST5243,653,2024-04-30 09:01:59
CUST5455,329,2024-02-01 02:22:06
CUST4923,638,2023-04-02 12:40:45
CUST3886,502,2022-06-25 02:55:26
CUST1010,618,2022-04-15 12:57:48
CUST5610,892,2023-10-28 23:20:36
CUST2378,373,2022-04-20 20:50:14
CUST4879,562,2025-07-26 03:39:04
CUST4475,715,2024-11-06 22:29:35
CUST4275,672,2022-11-04 09:17:24
CUST1580,659,2023-04-13 16:06:38
CUST4860,692,2023-07-11 17:56:02
CUST2454,894,2023-08-20 15:58:49
CUST4687,532,2025-09-17 20:27:02
CUST2337,552,2024-10-27 15:28:43
CUST5457,667,2022-02-19 18:00:09
CUST5128,302,2022-12-03 00:59:38
CUST2592,833,2022-04-24 21:53:06
CUST2863,880,2023-12-13 03:45:27
CUST4846,626,2022-05-29 07:29:27
CUST3970,678,2025-08-07 17:31:39
CUST3343,404,2022-12-18 09:27:09
CUST5340,506,2023-11-13 13:42:24
CUST3460,857,2023-09-20 08:29:29
CUST1709,779,2022-01-09 02:43:40
CUST3650,475,2022-09-24 17:52:33
CUST1491,516,2022-10-04 10:16:18
CUST1906,659,2022-06-05 23:39:16
CUST4315,468,2022-10-05 17:59:34
CUST5806,890,2025-10-01 20:45:23
CUST4677,393,2025-02-03 16:03:24
CUST2149,441,2024-12-29 09:13:06
CUST2172,303,2023-03-04 06:49:49
CUST2358,390,2022-02-01 04:41:34
CUST3111,323,2023-06-19 14:37:33
CUST1530,777,2023-08-23 06:06:27
CUST4416,431,2023-04-15 09:29:35
CUST2490,761,2024-09-27 21:59:57
CUST5060,560,2023-11-02 06:08:09
CUST5019,454,2025-07-05 04:38:47
CUST1919,655,2023-04-05 07:06:13
CUST4279,806,2024-10-26 00:14:15
CUST2571,756,2022-11-09 17:06:14
CUST3389,316,2022-11-18 11:24:37
CUST2827,818,2023-01-21 10:14:10
CUST3573,691,2024-09-05 11:10:18
CUST2746,581,2024-02-25 16:50:36
CUST4325,784,2023-04-06 01:53:02
CUST4696,878,2024-07-06 02:08:00
CUST4440,385,2024-08-25 09:57:21
CUST4060,445,2023-07-28 06:56:20
CUST4182,648,2024-10-26 21:07:15
CUST1563,652,2023-06-08 22:48:46
CUST2333,600,2022-11-10 21:19:14
CUST3405,562,2023-12-21 00:42:42
CUST3433,652,2025-06-22 09:30:58
CUST1118,880,2024-04-09 23:33:24
CUST1748,464,2025-06-09 11:52:03
CUST1459,629,2022-11-11 19:51:00
CUST3676,667,2022-04-29 18:32:44
CUST5955,307,2022-02-17 09:39:18
CUST4415,300,2025-02-09 09:03:50
CUST5426,678,2025-08-24 20:37:37
CUST1848,543,2024-10-06 19:10:47
CUST2124,585,2022-07-17 15:37:00
CUST2143,528,2025-02-18 00:02:20
CUST5273,609,2022-04-09 17:49:54
CUST2524,896,2025-06-05 06:01:43
CUST4673,372,2025-01-16 11:42:53
CUST2576,511,2025-02-27 00:21:49
CUST4610,695,2023-04-13 21:53:23
CUST2307,365,2024-09-02 22:07:16
CUST4550,395,2023-07-06 11:24:35
CUST3151,650,2022-06-07 22:48:15
CUST2250,633,2025-03-10 16:05:36
CUST3286,515,2024-04-17 18:23:28
CUST4080,395,2023-08-22 07:44:46
CUST2833,701,2023-07-17 08:50:12
CUST4811,548,2023-09-01 21:55:47
CUST3271,799,2025-05-15 15:47:27
CUST4021,874,2024-09-11 02:01:50
CUST3217,875,2022-11-27 06:12:53
CUST5688,586,2025-04-04 22:02:10
CUST5004,539,2023-07-20 16:18:31
CUST1101,611,2025-01-12 04:51:52
CUST1465,816,2025-05-28 09:38:36
CUST2717,819,2022-08-06 19:06:54
CUST5720,504,2022-03-30 08:30:42
CUST1666,727,2025-06-22 00:43:31
CUST5222,569,2025-04-14 14:40:09
CUST2461,629,2025-09-15 01:59:11
CUST1914,450,2023-03-29 10:06:24
CUST1404,440,2024-11-26 14:01:32
CUST5742,302,2023-10-14 06:19:22
CUST5041,565,2025-03-27 21:02:22
CUST5669,709,2022-08-03 19:49:10
CUST1035,583,2022-12-12 15:37:29
CUST5551,729,2022-10-24 16:09:16
CUST3871,664,2022-02-20 02:06:22
CUST5666,438,2023-10-30 20:25:03
CUST1110,575,2023-04-26 07:30:28
CUST1338,577,2025-04-21 03:50:45
CUST5791,608,2022-09-14 07:56:43
CUST1275,792,2022-08-09 00:45:46
CUST5319,861,2022-01-02 10:07:40
CUST3342,519,2024-02-11 01:02:57
CUST2849,842,2025-09-03 13:14:15
CUST3640,703,2023-08-01 16:43:56
CUST1240,476,2025-04-04 10:29:06
CUST3477,512,2025-09-18 18:06:14
CUST5532,872,2023-04-12 18:29:27
CUST4448,526,2024-02-26 11:18:29
CUST5475,820,2023-04-10 06:01:22
CUST4138,546,2022-11-09 03:51:42
CUST2453,592,2023-12-31 15:24:23
CUST1422,552,2023-05-18 02:54:07
CUST4308,848,2024-09-10 19:53:48
CUST1611,437,2024-09-12 23:13:07
CUST3057,868,2023-11-29 13:03:56
CUST5458,772,2024-08-26 15:54:42
CUST5770,373,2022-08-09 04:06:52
CUST2442,375,2024-11-30 12:08:12
CUST5886,661,2024-03-10 12:48:25
CUST1407,491,2024-03-26 03:31:17
CUST2135,781,2024-03-20 13:31:41
CUST1722,739,2023-10-28 03:59:08
CUST5996,459,2022-07-18 06:42:43
CUST3530,890,2025-01-04 18:45:41
CUST5155,511,2022-12-02 20:11:44
CUST1772,434,2023-04-08 12:21:48
CUST3671,417,2023-05-31 07:58:13
CUST3939,302,2025-04-05 17:26:21
CUST3487,478,2025-01-23 16:57:59
CUST3674,419,2023-07-18 21:02:10
CUST2298,421,2025-10-13 10:32:10
CUST1757,575,2024-12-27 20:37:08
CUST3429,749,2023-12-23 03:57:50
CUST5161,699,2023-07-28 11:20:08
CUST2056,352,2024-08-12 07:48:20
CUST2645,562,2023-04-16 20:38:48
CUST2689,544,2022-06-01 09:32:09
CUST1092,316,2024-03-31 00:41:49
CUST4258,598,2024-01-08 19:01:51
CUST2895,547,2024-10-26 07:32:40
CUST4768,761,2024-07-30 07:21:52
CUST5914,307,2023-07-11 12:02:35
CUST5671,839,2023-10-28 20:29:40
CUST3831,336,2024-11-20 03:32:34
CUST4702,366,2025-01-31 23:16:59
CUST2384,884,2025-10-29 06:35:46
CUST1076,787,2022-07-08 08:15:09
CUST4531,475,2022-10-27 14:39:10
CUST3244,469,2024-06-28 23:41:12
CUST2301,441,2022-03-09 19:22:27
CUST1857,527,2025-01-04 18:25:19
CUST3005,837,2022-02-19 15:29:10
CUST4709,534,2022-02-10 17:43:51
CUST4296,591,2023-11-11 18:51:41
CUST5440,414,2024-12-20 04:52:03
CUST1343,454,2023-12-16 00:09:36
CUST2656,439,2025-08-03 12:17:25
CUST5206,681,2023-03-19 15:32:42
CUST4926,463,2024-02-19 11:07:48
CUST3148,866,2022-01-11 00:20:48
CUST3505,681,2022-09-24 12:02:44
CUST5192,650,2024-05-14 15:19:32
CUST3344,535,2022-07-03 04:02:35
CUST1008,790,2024-09-13 14:47:04
CUST1378,830,2024-09-16 12:29:23
CUST4212,445,2025-06-01 22:48:49
CUST5738,633,2025-05-09 11:20:10
CUST1507,350,2024-05-18 16:03:07
CUST1046,719,2025-08-23 17:37:09
CUST4725,552,2022-12-09 21:59:32
CUST3707,646,2025-05-24 03:04:52
CUST3546,784,2023-07-25 03:56:42
CUST4808,533,2023-06-26 07:11:46
CUST2246,879,2022-06-25 01:21:30
CUST2341,684,2022-01-25 01:02:57
CUST4180,473,2024-04-20 15:16:34
CUST2206,364,2025-01-23 06:27:45
CUST5640,446,2022-11-15 07:32:01
CUST1875,332,2022-08-08 03:00:46
CUST4238,486,2022-08-10 17:35:04
CUST2219,332,2024-01-24 14:39:56
CUST3097,502,2023-06-28 00:15:47
CUST1460,594,2025-06-29 02:50:22
CUST5733,832,2025-09-16 17:28:42
CUST3841,324,2022-07-14 11:07:25
CUST3584,563,2022-09-27 00:02:20
CUST1959,499,2025-04-16 02:19:31
CUST1469,622,2025-09-28 23:06:47
CUST1898,324,2022-09-02 04:13:00
CUST4825,728,2025-08-23 18:46:59
CUST4746,346,2025-02-12 07:01:45
CUST5051,879,2023-03-31 00:01:49
CUST4529,631,2022-02-20 11:16:27
CUST3239,431,2024-09-19 12:21:44
CUST5292,789,2024-10-02 16:48:27
CUST2488,792,2023-02-19 04:25:08
CUST2202,546,2023-10-17 07:46:59
CUST3837,745,2022-12-05 02:20:21
CUST1268,673,2025-07-29 13:15:11
CUST3221,314,2022-04-18 16:28:38
CUST1940,562,2023-03-04 21:19:27
CUST1565,409,2024-01-19 13:21:22
CUST2948,368,2023-05-05 22:37:06
CUST4629,735,2023-04-09 20:35:45
CUST3369,441,2025-07-20 07:06:03
CUST1109,304,2025-08-23 15:36:09
CUST2938,873,2022-12-09 23:44:03
CUST5434,562,2023-09-15 14:40:14
CUST2046,403,2024-02-13 05:28:46
CUST4797,472,2022-04-19 19:00:51
CUST4285,464,2024-10-17 09:12:35
CUST2037,424,2022-05-02 07:19:28
CUST5525,341,2022-06-04 05:30:04
CUST1818,432,2024-02-03 08:55:58
CUST1170,821,2025-08-06 05:53:10
CUST3134,855,2023-11-10 22:59:24
CUST2132,802,2022-04-01 07:31:27
CUST4978,383,2022-10-15 08:50:51
CUST4519,362,2022-06-13 17:21:22
CUST5234,630,2025-03-21 15:41:05
CUST4092,598,2025-08-12 18:47:32
CUST3663,500,2023-12-26 15:11:55
CUST5405,390,2022-03-31 03:14:55
CUST5678,353,2023-09-15 10:37:55
CUST2991,505,2022-03-21 03:39:06
CUST5785,721,2025-10-31 10:33:11
CUST5867,737,2024-08-05 01:41:56
CUST1410,885,2022-01-21 14:51:45
CUST2737,634,2024-03-26 22:04:50
CUST2513,683,2024-05-17 00:21:08
CUST4337,554,2024-08-18 17:14:24
CUST5204,323,2024-03-01 19:51:12
CUST2939,332,2024-01-10 14:01:14
CUST2193,890,2023-03-22 00:05:23
CUST5531,340,2022-09-07 16:35:15
CUST2501,441,2024-07-14 06:00:03
CUST3708,539,2023-06-10 08:20:12
CUST4399,492,2025-01-14 22:07:27
CUST4079,404,2024-04-10 06:52:56
CUST5002,701,2023-04-11 19:03:16
CUST2123,321,2022-05-28 00:07:00
CUST3333,424,2024-02-18 16:34:40
CUST4968,381,2025-09-01 23:28:28
CUST2326,603,2023-07-12 17:15:21
CUST1379,851,2023-02-17 08:16:25
CUST3702,650,2024-05-06 05:30:43
CUST2983,780,2025-03-08 05:34:44
CUST1969,419,2025-10-31 08:13:31
CUST1923,572,2024-01-06 18:05:35
CUST5657,666,2024-02-28 09:06:43
CUST1242,656,2022-05-02 13:42:18
CUST3188,789,2023-09-03 05:14:57
CUST1339,895,2023-04-27 11:56:52
CUST3855,623,2024-01-29 08:15:00
CUST4487,694,2022-05-28 01:44:36
CUST4512,470,2025-10-14 20:28:43
CUST1719,449,2022-03-31 21:50:58
CUST2383,860,2023-08-22 18:04:15
CUST4669,666,2022-06-11 01:31:00
CUST1287,783,2022-07-15 22:46:43
CUST2879,415,2023-07-11 22:47:54
CUST5390,328,2022-10-16 00:01:48
CUST5974,566,2023-03-20 14:25:47
CUST2560,765,2024-08-31 01:25:33
CUST5794,695,2022-05-02 02:55:49
CUST5468,786,2023-12-11 19:36:04
CUST1055,632,2024-05-13 19:15:44
CUST1481,521,2023-03-24 14:53:54
