txn_id,customer_id,amount,txn_type,timestamp
CBS114317,CUST5988,3047.39,Transfer,2022-07-20 04:41:23
CBS114318,CUST2432,94612.0,Deposit,2025-08-28 15:10:03
CBS114319,CUST3780,75110.8,Transfer,2023-08-13 23:21:15
CBS114320,CUST2967,18966.21,Deposit,2024-08-14 06:41:00
CBS114321,CUST4046,41442.34,Deposit,2025-01-29 08:19:18
CBS114322,CUST2463,63297.28,Transfer,2025-06-18 04:05:05
CBS114323,CUST1827,17969.24,Withdrawal,2025-09-14 21:01:36
CBS114324,CUST5203,48978.97,Withdrawal,2025-01-18 07:11:50
CBS114325,CUST5208,71225.34,Transfer,2022-01-04 22:14:36
CBS114326,CUST2915,15323.95,Withdrawal,2023-01-15 04:15:06
CBS114327,CUST4597,25349.04,Withdrawal,2023-07-21 16:04:49
CBS114328,CUST2892,49506.59,Withdrawal,2024-06-09 00:08:02
CBS114329,CUST3177,69879.67,Withdrawal,2022-05-12 06:08:28
CBS114330,CUST3852,56376.56,Withdrawal,2022-04-28 15:36:13
CBS114331,CUST5932,21596.5,Withdrawal,2022-03-24 08:56:35
CBS114332,CUST3149,82438.18,Transfer,2022-05-23 04:49:40
CBS114333,CUST2261,52328.88,Withdrawal,2023-03-12 09:41:32
CBS114334,CUST3325,11602.29,Deposit,2022-05-19 08:56:54
CBS114335,CUST5908,23035.5,Withdrawal,2023-05-15 20:16:42
CBS114336,CUST5081,96831.41,Deposit,2022-09-21 04:46:20
CBS114337,CUST2796,69733.63,Deposit,2022-01-12 14:50:23
CBS114338,CUST2627,33589.61,Deposit,2025-08-29 05:38:16
CBS114339,CUST2582,24715.7,Deposit,2022-12-18 02:17:59
CBS114340,CUST2878,46745.2,Withdrawal,2024-03-05 08:04:04
CBS114341,CUST4448,16482.05,Deposit,2024-02-23 05:27:24
CBS114342,CUST1252,23658.38,Deposit,2022-08-21 00:01:00
CBS114343,CUST2857,69785.8,Transfer,2024-06-03 23:54:37
CBS114344,CUST2793,85460.9,Transfer,2022-09-06 07:03:23
CBS114345,CUST4345,6676.05,Deposit,2023-09-30 05:12:46
CBS114346,CUST4302,59481.98,Withdrawal,2023-05-28 09:49:25
CBS114347,CUST4802,59644.52,Withdrawal,2023-11-19 18:18:03
CBS114348,CUST1813,38577.31,Withdrawal,2025-08-04 21:56:51
CBS114349,CUST3756,78567.38,Transfer,2022-07-07 18:56:03
CBS114350,CUST3824,50217.42,Withdrawal,2023-09-17 14:16:23
CBS114351,CUST5749,14741.74,Withdrawal,2025-10-22 07:06:36
CBS114352,CUST3752,63074.6,Transfer,2022-08-13 20:46:28
CBS114353,CUST2319,60237.09,Transfer,2022-05-01 17:30:24
CBS114354,CUST3968,99310.71,Transfer,2022-11-29 05:33:15
CBS114355,CUST2855,22326.54,Transfer,2022-01-18 21:06:06
CBS114356,CUST2695,60834.92,Withdrawal,2023-02-11 04:19:14
CBS114357,CUST4497,57436.83,Withdrawal,2025-03-24 05:48:04
CBS114358,CUST1656,32712.73,Deposit,2025-03-13 07:28:06
CBS114359,CUST5769,76553.11,Withdrawal,2023-03-20 19:44:29
CBS114360,CUST5142,37517.37,Deposit,2025-10-26 08:17:50
CBS114361,CUST5777,66139.21,Transfer,2022-03-30 07:00:05
CBS114362,CUST4421,39835.8,Deposit,2023-03-17 12:26:58
CBS114363,CUST5599,79439.82,Deposit,2024-03-10 20:39:12
CBS114364,CUST1108,99789.74,Deposit,2024-05-09 19:56:47
CBS114365,CUST2204,68978.38,Transfer,2024-09-20 23:05:15
CBS114366,CUST4037,78302.55,Withdrawal,2023-11-15 02:23:24
CBS114367,CUST1578,6210.41,Deposit,2023-03-27 23:44:14
CBS114368,CUST3579,89287.15,Withdrawal,2023-09-02 01:59:55
CBS114369,CUST5246,83385.4,Transfer,2024-07-13 13:02:33
CBS114370,CUST4988,14292.55,Withdrawal,2023-11-03 15:00:42
CBS114371,CUST3041,61896.35,Deposit,2022-06-01 17:45:03
CBS114372,CUST2412,86506.44,Withdrawal,2025-04-28 11:39:05
CBS114373,CUST4635,63130.05,Transfer,2022-01-13 01:34:54
CBS114374,CUST2224,88292.06,Transfer,2024-10-05 19:00:37
CBS114375,CUST1210,71184.7,Withdrawal,2023-05-15 19:42:26
CBS114376,CUST1580,44260.28,Deposit,2024-07-05 07:13:28
CBS114377,CUST2731,95763.07,Deposit,2024-08-22 06:02:42
CBS114378,CUST5561,92298.22,Withdrawal,2022-04-14 01:29:20
CBS114379,CUST5740,7093.99,Deposit,2022-09-27 04:36:16
CBS114380,CUST5326,16475.02,Transfer,2023-01-13 22:43:33
CBS114381,CUST3636,58132.37,Transfer,2025-10-27 00:24:57
CBS114382,CUST1253,62062.55,Transfer,2024-02-03 00:29:00
CBS114383,CUST3777,89997.12,Deposit,2023-10-01 22:36:19
CBS114384,CUST2231,15921.1,Deposit,2023-12-31 05:06:01
CBS114385,CUST1066,38148.61,Deposit,2024-01-09 00:09:11
CBS114386,CUST2859,97780.9,Deposit,2022-07-30 18:00:32
CBS114387,CUST3928,86082.27,Deposit,2024-02-14 09:11:03
CBS114388,CUST3098,90901.93,Transfer,2025-01-21 08:33:34
CBS114389,CUST3860,3644.43,Transfer,2022-02-20 18:47:50
CBS114390,CUST4980,22395.81,Deposit,2023-05-21 19:15:49
CBS114391,CUST5842,46588.04,Deposit,2023-12-06 21:40:23
CBS114392,CUST4860,87436.1,Withdrawal,2025-05-07 09:50:33
CBS114393,CUST3970,44907.5,Transfer,2024-03-17 02:14:30
CBS114394,CUST1080,16486.28,Transfer,2025-02-14 09:41:33
CBS114395,CUST4087,61515.97,Withdrawal,2023-11-10 06:56:33
CBS114396,CUST5243,89415.46,Withdrawal,2023-06-22 03:44:07
CBS114397,CUST1383,7265.32,Withdrawal,2023-06-16 00:01:55
CBS114398,CUST4504,49815.27,Transfer,2025-07-07 12:06:09
CBS114399,CUST4399,98024.57,Transfer,2024-12-10 14:54:36
CBS114400,CUST4885,8042.39,Transfer,2025-06-03 18:52:29
CBS114401,CUST3661,40572.06,Deposit,2022-08-28 07:27:00
CBS114402,CUST4572,22258.64,Transfer,2022-01-07 18:13:26
CBS114403,CUST5669,12143.62,Transfer,2023-05-23 00:46:07
CBS114404,CUST3423,72504.83,Deposit,2023-02-23 15:08:04
CBS114405,CUST5255,6836.95,Deposit,2024-05-14 17:28:54
CBS114406,CUST3316,91481.42,Withdrawal,2022-12-03 21:45:13
CBS114407,CUST3825,95069.23,Deposit,2023-12-15 13:05:41
CBS114408,CUST2467,58305.1,Transfer,2025-06-05 14:16:07
CBS114409,CUST2468,62193.58,Transfer,2025-04-24 14:15:31
CBS114410,CUST3617,90876.59,Withdrawal,2025-09-08 19:25:01
CBS114411,CUST1755,57414.37,Deposit,2023-04-25 11:28:15
CBS114412,CUST3297,21219.76,Transfer,2023-09-14 13:23:00
CBS114413,CUST3427,36186.02,Transfer,2024-07-30 21:26:40
CBS114414,CUST3877,49168.3,Transfer,2025-01-18 16:25:50
CBS114415,CUST2708,70788.59,Transfer,2024-11-19 12:42:34
CBS114416,CUST4098,46820.28,Deposit,2022-03-10 00:19:45
CBS114417,CUST4028,94783.85,Withdrawal,2023-10-23 05:53:06
CBS114418,CUST2834,59896.17,Deposit,2025-03-20 07:23:14
CBS114419,CUST3587,54380.96,Withdrawal,2023-04-13 19:03:49
CBS114420,CUST1161,77678.67,Withdrawal,2024-02-12 07:12:13
CBS114421,CUST5890,20985.66,Deposit,2025-04-18 04:39:48
CBS114422,CUST4854,51031.24,Transfer,2023-10-05 14:40:17
CBS114423,CUST1516,2199.51,Transfer,2023-01-27 04:53:48
CBS114424,CUST4391,44436.3,Withdrawal,2022-04-04 15:24:01
CBS114425,CUST3360,15723.18,Withdrawal,2023-08-03 09:31:00
CBS114426,CUST5846,79979.16,Deposit,2024-08-16 06:45:11
CBS114427,CUST5991,38068.19,Withdrawal,2022-01-02 10:21:36
CBS114428,CUST2521,47069.43,Transfer,2025-04-22 00:22:05
CBS114429,CUST3345,3686.03,Withdrawal,2024-09-17 18:40:33
CBS114430,CUST4727,3833.62,Deposit,2024-12-07 14:37:33
CBS114431,CUST2108,26549.63,Transfer,2023-03-21 02:32:43
CBS114432,CUST3987,70127.25,Withdrawal,2023-02-15 04:01:40
CBS114433,CUST4360,75620.09,Withdrawal,2022-01-21 07:22:00
CBS114434,CUST5263,99335.53,Transfer,2024-12-26 02:01:14
CBS114435,CUST3043,78436.81,Deposit,2024-05-06 13:57:17
CBS114436,CUST5583,64767.61,Deposit,2025-06-12 07:19:28
CBS114437,CUST1539,70255.37,Withdrawal,2023-01-22 22:54:39
CBS114438,CUST2693,40373.2,Transfer,2022-10-20 20:09:11
CBS114439,CUST1429,96506.52,Withdrawal,2025-02-15 11:41:00
CBS114440,CUST1845,61920.95,Deposit,2025-02-17 04:29:19
CBS114441,CUST4162,2384.2,Withdrawal,2023-08-29 12:56:57
CBS114442,CUST5961,35143.69,Transfer,2024-06-27 16:02:10
CBS114443,CUST5871,14534.48,Transfer,2022-08-19 03:33:43
CBS114444,CUST1554,23946.48,Transfer,2022-04-26 22:50:54
CBS114445,CUST3848,56805.24,Deposit,2023-06-01 08:21:07
CBS114446,CUST1825,44253.25,Transfer,2025-07-27 21:24:19
CBS114447,CUST3478,45365.55,Deposit,2024-11-19 05:57:58
CBS114448,CUST3354,43399.71,Withdrawal,2022-08-02 09:05:10
CBS114449,CUST3460,20374.92,Withdrawal,2023-09-28 07:36:32
CBS114450,CUST3063,11110.07,Deposit,2022-03-05 08:37:35
CBS114451,CUST2347,43661.36,Deposit,2025-08-26 07:00:34
CBS114452,CUST2003,27278.68,Deposit,2024-10-07 09:23:26
CBS114453,CUST5242,31206.51,Withdrawal,2023-09-15 22:09:56
CBS114454,CUST4690,11045.45,Withdrawal,2025-05-23 20:53:03
CBS114455,CUST1678,77807.94,Withdrawal,2023-04-09 16:09:21
CBS114456,CUST1541,6652.7,Withdrawal,2023-04-24 14:33:46
CBS114457,CUST2051,70386.98,Deposit,2024-11-08 09:14:46
CBS114458,CUST2774,63392.94,Deposit,2022-06-05 18:38:00
CBS114459,CUST1066,5015.99,Transfer,2023-10-20 22:52:47
CBS114460,CUST4647,82975.07,Withdrawal,2022-08-05 13:52:49
CBS114461,CUST5665,57684.86,Withdrawal,2022-10-15 14:50:29
CBS114462,CUST1994,72095.22,Deposit,2022-01-18 01:03:30
CBS114463,CUST5604,58819.18,Withdrawal,2022-10-29 07:43:47
CBS114464,CUST3883,24694.78,Transfer,2023-02-10 20:56:07
CBS114465,CUST4397,30726.25,Deposit,2023-08-06 23:02:06
CBS114466,CUST1000,99731.47,Transfer,2024-04-17 05:54:00
CBS114467,CUST2239,80807.14,Transfer,2024-09-21 11:00:33
CBS114468,CUST4343,83912.19,Withdrawal,2023-03-17 20:47:08
CBS114469,CUST5465,26268.11,Withdrawal,2022-12-23 20:12:00
CBS114470,CUST2560,78317.37,Withdrawal,2025-07-11 19:54:29
CBS114471,CUST1392,34641.42,Withdrawal,2025-08-21 09:02:23
CBS114472,CUST1198,33273.81,Deposit,2024-03-23 17:58:36
CBS114473,CUST5646,31727.68,Deposit,2024-11-05 01:20:41
CBS114474,CUST5054,11339.62,Transfer,2025-08-12 10:34:43
CBS114475,CUST1642,10839.32,Withdrawal,2024-07-07 23:02:35
CBS114476,CUST1514,69445.35,Deposit,2023-06-09 22:19:34
CBS114477,CUST4398,50904.65,Deposit,2023-01-27 00:42:54
CBS114478,CUST2486,81162.54,Deposit,2024-02-12 22:53:53
CBS114479,CUST4286,78538.59,Deposit,2023-11-26 09:57:18
CBS114480,CUST4961,34640.58,Transfer,2025-01-26 17:22:50
CBS114481,CUST5228,13797.6,Deposit,2022-05-02 01:53:25
CBS114482,CUST2362,28185.93,Withdrawal,2024-09-28 06:37:08
CBS114483,CUST3006,54851.85,Transfer,2023-08-22 08:39:42
CBS114484,CUST5635,80190.87,Deposit,2025-04-16 22:57:06
CBS114485,CUST5104,44868.45,Deposit,2022-02-20 09:41:53
CBS114486,CUST3046,59596.34,Withdrawal,2023-02-12 23:18:50
CBS114487,CUST3484,55574.94,Transfer,2024-03-29 16:56:36
CBS114488,CUST2767,21905.62,Deposit,2022-02-17 22:17:47
CBS114489,CUST3318,44192.28,Transfer,2023-07-25 13:15:34
CBS114490,CUST5718,66535.81,Transfer,2023-12-29 10:16:23
CBS114491,CUST5468,5481.56,Withdrawal,2025-08-07 02:17:40
CBS114492,CUST1494,60301.6,Transfer,2025-10-30 06:32:33
CBS114493,CUST2509,89990.19,Deposit,2025-10-14 00:39:52
CBS114494,CUST3806,91463.79,Withdrawal,2023-01-01 08:28:56
CBS114495,CUST3673,85176.77,Withdrawal,2023-05-24 09:48:03
CBS114496,CUST5209,22371.7,Deposit,2024-04-25 10:47:38
CBS114497,CUST2245,85964.88,Transfer,2024-02-17 07:29:55
CBS114498,CUST1722,11567.42,Withdrawal,2023-02-11 15:39:29
CBS114499,CUST3617,32614.74,Transfer,2023-02-16 10:54:32
CBS114500,CUST3395,40008.28,Deposit,2023-06-20 10:49:32
CBS114501,CUST5118,21000.15,Withdrawal,2023-02-16 10:18:22
CBS114502,CUST1471,87450.63,Deposit,2024-05-13 23:50:23
CBS114503,CUST5083,73750.69,Deposit,2022-07-12 06:04:07
CBS114504,CUST2529,71568.4,Withdrawal,2022-07-15 17:57:46
CBS114505,CUST1586,92777.48,Withdrawal,2023-04-29 23:18:26
CBS114506,CUST4086,76226.53,Deposit,2023-09-22 06:13:54
CBS114507,CUST1389,43067.28,Withdrawal,2022-05-27 08:29:56
CBS114508,CUST3038,13734.85,Deposit,2024-11-08 21:06:48
CBS114509,CUST5126,82903.15,Withdrawal,2025-06-15 09:15:14
CBS114510,CUST1778,71502.35,Withdrawal,2025-04-29 03:00:41
CBS114511,CUST4907,60757.07,Deposit,2023-05-20 23:16:20
CBS114512,CUST1974,74640.19,Transfer,2023-12-15 05:40:20
CBS114513,CUST1879,75622.29,Withdrawal,2022-03-12 03:51:17
CBS114514,CUST5887,74396.91,Transfer,2024-06-28 00:03:09
CBS114515,CUST4853,45681.05,Withdrawal,2024-04-08 12:39:58
CBS114516,CUST4095,53676.29,Transfer,2022-07-24 08:50:21
CBS114517,CUST4926,80419.82,Transfer,2024-01-10 16:06:59
CBS114518,CUST2092,92935.85,Deposit,2022-07-24 15:07:22
CBS114519,CUST3670,51825.73,Withdrawal,2024-05-31 19:11:02
CBS114520,CUST4737,69456.99,Transfer,2022-01-11 19:46:49
CBS114521,CUST3141,50971.49,Transfer,2024-03-28 23:54:11
CBS114522,CUST4685,41981.73,Transfer,2024-06-01 00:20:19
CBS114523,CUST4631,78186.43,Deposit,2022-09-22 11:05:23
CBS114524,CUST1249,15200.5,Transfer,2024-07-02 12:17:48
CBS114525,CUST4890,44744.47,Withdrawal,2022-02-16 16:30:58
CBS114526,CUST4522,59052.78,Deposit,2022-11-24 18:40:44
CBS114527,CUST4473,70936.78,Deposit,2022-07-05 21:05:28
CBS114528,CUST4570,88487.92,Deposit,2025-03-17 10:29:05
CBS114529,CUST1027,16552.95,Withdrawal,2024-05-03 01:50:54
CBS114530,CUST4101,41726.07,Deposit,2024-04-12 22:14:57
CBS114531,CUST5552,23111.93,Withdrawal,2022-06-15 04:51:42
CBS114532,CUST2472,55053.79,Transfer,2022-10-19 08:03:56
CBS114533,CUST3851,20848.65,Deposit,2023-07-15 00:22:59
CBS114534,CUST4576,24360.05,Deposit,2023-07-21 08:58:06
CBS114535,CUST1061,12576.51,Withdrawal,2025-04-10 02:06:20
CBS114536,CUST2209,56716.25,Transfer,2025-04-01 04:37:36
CBS114537,CUST1581,80197.73,Withdrawal,2024-04-22 22:48:53
CBS114538,CUST4196,12966.23,Deposit,2024-10-10 07:36:48
CBS114539,CUST2861,79455.71,Deposit,2025-07-31 03:27:58
CBS114540,CUST2915,96535.19,Transfer,2022-05-28 05:41:51
CBS114541,CUST3495,48048.87,Deposit,2022-02-01 06:32:52
CBS114542,CUST1469,53720.91,Deposit,2024-12-01 06:25:25
CBS114543,CUST2042,76326.88,Deposit,2024-11-15 19:09:34
CBS114544,CUST4783,75243.7,Transfer,2025-06-09 03:36:56
CBS114545,CUST3367,11254.01,Transfer,2022-12-14 16:12:58
CBS114546,CUST2751,82917.38,Deposit,2025-04-07 13:38:11
CBS114547,CUST1552,11377.4,Deposit,2024-06-02 01:50:00
CBS114548,CUST2202,56847.51,Transfer,2022-03-28 08:15:09
CBS114549,CUST3556,50516.88,Deposit,2025-09-02 10:07:56
CBS114550,CUST1071,82820.66,Deposit,2025-07-18 13:07:20
CBS114551,CUST5826,13996.86,Deposit,2025-10-24 15:03:10
CBS114552,CUST5842,64665.59,Withdrawal,2024-06-11 03:19:59
CBS114553,CUST2282,89543.72,Withdrawal,2024-04-12 03:35:18
CBS114554,CUST1144,55455.4,Withdrawal,2024-04-02 09:45:46
CBS114555,CUST2518,86662.47,Transfer,2022-01-06 21:17:00
CBS114556,CUST4141,88402.37,Withdrawal,2025-01-15 21:06:48
CBS114557,CUST1921,25659.42,Withdrawal,2022-12-26 08:34:42
CBS114558,CUST4247,88049.91,Transfer,2022-09-23 06:32:59
CBS114559,CUST5179,68390.05,Deposit,2025-05-04 16:57:05
CBS114560,CUST1281,86121.9,Withdrawal,2024-09-20 19:54:03
CBS114561,CUST3421,26804.47,Transfer,2023-07-12 19:53:57
CBS114562,CUST3031,38173.5,Withdrawal,2025-10-12 01:15:00
CBS114563,CUST1441,60479.4,Withdrawal,2023-04-04 20:08:01
CBS114564,CUST3840,75516.32,Withdrawal,2022-09-14 22:37:24
CBS114565,CUST4854,98272.92,Deposit,2024-02-23 23:06:12
CBS114566,CUST5703,7304.54,Withdrawal,2023-10-28 02:49:50
CBS114567,CUST5831,54399.44,Withdrawal,2025-03-29 04:51:52
CBS114568,CUST2558,55029.98,Deposit,2025-03-02 15:53:47
CBS114569,CUST1604,90640.58,Withdrawal,2023-04-11 12:08:58
CBS114570,CUST5541,23974.3,Withdrawal,2024-09-19 14:12:41
CBS114571,CUST3077,16348.35,Transfer,2024-11-25 11:01:05
CBS114572,CUST3639,48502.37,Withdrawal,2025-09-21 05:44:04
CBS114573,CUST4584,72741.9,Transfer,2023-02-16 18:14:30
CBS114574,CUST4276,97208.19,Withdrawal,2023-02-02 08:56:09
CBS114575,CUST5003,57394.12,Transfer,2025-08-30 05:58:45
CBS114576,CUST2280,72687.43,Transfer,2025-09-06 21:46:14
CBS114577,CUST5501,28200.2,Deposit,2024-08-04 19:49:58
CBS114578,CUST4940,67804.49,Deposit,2025-05-30 08:49:42
CBS114579,CUST3012,24639.63,Withdrawal,2025-07-11 23:26:57
CBS114580,CUST4645,49809.94,Deposit,2023-04-04 19:15:53
CBS114581,CUST4663,5133.16,Transfer,2025-09-30 22:33:12
CBS114582,CUST3603,32689.33,Withdrawal,2024-01-21 03:54:07
CBS114583,CUST3056,78287.51,Transfer,2025-04-23 23:49:59
CBS114584,CUST3069,7249.33,Deposit,2023-09-21 19:43:40
CBS114585,CUST1680,32193.02,Deposit,2024-10-23 16:31:02
CBS114586,CUST1257,17484.5,Transfer,2024-11-05 10:42:59
CBS114587,CUST5224,62933.26,Deposit,2024-09-25 17:58:04
CBS114588,CUST2033,74505.59,Deposit,2023-10-31 05:19:19
CBS114589,CUST4682,11436.68,Transfer,2024-10-16 09:34:34
CBS114590,CUST4671,52536.78,Deposit,2022-05-20 05:14:53
CBS114591,CUST1177,68305.43,Withdrawal,2025-10-18 08:45:40
CBS114592,CUST1747,98994.26,Deposit,2025-10-11 10:25:10
CBS114593,CUST4502,22176.15,Withdrawal,2023-04-06 19:08:54
CBS114594,CUST3733,7817.82,Deposit,2022-10-11 03:15:18
CBS114595,CUST4785,26160.24,Deposit,2023-05-31 06:24:10
CBS114596,CUST3963,56293.03,Transfer,2024-04-04 02:53:12
CBS114597,CUST1627,63498.77,Deposit,2023-05-31 12:13:05
CBS114598,CUST5811,38177.39,Withdrawal,2024-01-24 20:34:32
CBS114599,CUST1187,43675.28,Deposit,2024-08-10 11:02:47
CBS114600,CUST1829,55017.22,Withdrawal,2025-10-12 01:04:12
CBS114601,CUST2756,15974.55,Withdrawal,2023-01-10 17:34:58
CBS114602,CUST2178,96207.17,Deposit,2023-04-16 12:38:15
CBS114603,CUST3012,67482.23,Deposit,2023-12-16 04:38:41
CBS114604,CUST3360,52361.4,Transfer,2022-03-24 01:13:50
CBS114605,CUST4395,73337.24,Withdrawal,2024-06-14 08:43:31
CBS114606,CUST4782,10351.73,Withdrawal,2023-11-23 04:37:05
CBS114607,CUST4384,78769.15,Withdrawal,2023-06-28 00:54:38
CBS114608,CUST1042,19677.19,Transfer,2022-05-24 17:56:43
CBS114609,CUST1523,8468.55,Withdrawal,2022-08-09 09:12:32
CBS114610,CUST5186,88523.26,Withdrawal,2023-02-01 19:45:46
CBS114611,CUST5533,70402.53,Withdrawal,2022-04-25 13:15:45
CBS114612,CUST4157,4312.87,Withdrawal,2024-09-28 18:56:07
CBS114613,CUST2609,93191.27,Transfer,2025-07-30 21:16:19
CBS114614,CUST3996,99804.0,Withdrawal,2023-11-17 21:20:53
CBS114615,CUST4923,62043.86,Withdrawal,2025-05-14 20:49:58
CBS114616,CUST1287,15069.68,Deposit,2025-03-19 12:18:57
CBS114617,CUST5307,51858.83,Deposit,2024-07-31 05:48:43
CBS114618,CUST4460,67902.98,Transfer,2023-04-25 21:54:47
CBS114619,CUST5314,18916.49,Withdrawal,2022-10-03 06:43:50
CBS114620,CUST1345,39038.92,Withdrawal,2025-06-29 16:15:45
CBS114621,CUST2034,11335.67,Transfer,2023-03-23 11:11:29
CBS114622,CUST5715,58277.61,Withdrawal,2023-06-01 03:21:48
CBS114623,CUST5755,34675.32,Deposit,2022-03-04 07:11:05
CBS114624,CUST3090,35593.82,Withdrawal,2024-07-03 08:59:38
CBS114625,CUST1581,46262.63,Transfer,2022-08-05 06:50:59
CBS114626,CUST2196,25667.01,Deposit,2022-03-14 07:43:08
CBS114627,CUST3414,61875.8,Transfer,2023-01-08 05:53:26
CBS114628,CUST2857,67328.42,Transfer,2022-04-06 06:21:25
CBS114629,CUST4261,25482.15,Transfer,2022-05-15 02:09:38
CBS114630,CUST3742,77166.19,Transfer,2025-08-06 09:17:56
CBS114631,CUST4493,5832.36,Deposit,2024-08-27 10:05:54
CBS114632,CUST1860,69333.06,Withdrawal,2023-06-29 08:13:51
CBS114633,CUST3848,43755.86,Withdrawal,2022-09-21 09:30:55
CBS114634,CUST5007,62364.61,Transfer,2025-05-13 14:48:53
CBS114635,CUST2879,40101.06,Deposit,2022-08-03 18:54:42
CBS114636,CUST5264,38087.41,Deposit,2024-04-18 16:46:17
CBS114637,CUST1900,14800.75,Withdrawal,2023-06-15 22:24:11
CBS114638,CUST1899,71425.62,Transfer,2022-01-02 01:00:13
CBS114639,CUST4290,30360.98,Transfer,2025-02-09 08:47:02
CBS114640,CUST3548,43317.49,Transfer,2024-12-11 21:37:42
CBS114641,CUST5244,75940.75,Deposit,2022-08-16 13:32:14
CBS114642,CUST3314,23381.64,Withdrawal,2025-05-03 11:39:49
CBS114643,CUST1013,45350.81,Transfer,2023-04-12 20:56:50
CBS114644,CUST2273,32259.84,Withdrawal,2023-12-14 04:44:55
CBS114645,CUST1419,71668.76,Deposit,2022-06-06 14:16:32
CBS114646,CUST5676,96275.37,Transfer,2023-07-18 16:17:13
CBS114647,CUST4424,95079.86,Withdrawal,2022-09-17 21:17:24
CBS114648,CUST4179,49956.06,Transfer,2024-02-09 02:35:57
CBS114649,CUST3998,17315.87,Transfer,2025-05-25 01:17:19
CBS114650,CUST5954,96627.77,Deposit,2023-08-09 17:37:44
CBS114651,CUST5530,89169.53,Transfer,2023-01-15 16:29:00
CBS114652,CUST1196,16270.61,Deposit,2025-01-05 18:32:25
CBS114653,CUST1331,27696.8,Deposit,2023-08-23 16:13:13
CBS114654,CUST3840,11543.4,Transfer,2023-08-13 12:39:15
CBS114655,CUST1605,95624.95,Withdrawal,2025-09-03 21:54:01
CBS114656,CUST2327,7543.29,Deposit,2024-03-26 09:15:54
CBS114657,CUST3010,39729.15,Deposit,2025-06-24 00:47:58
CBS114658,CUST4037,83878.18,Deposit,2024-01-21 00:16:19
CBS114659,CUST5938,54536.27,Transfer,2022-02-08 04:52:55
CBS114660,CUST5000,51882.83,Withdrawal,2024-06-29 04:08:54
CBS114661,CUST5936,38624.63,Withdrawal,2024-05-08 08:26:30
CBS114662,CUST5753,1382.67,Withdrawal,2024-06-26 23:03:28
CBS114663,CUST2536,15354.25,Transfer,2022-01-17 16:46:18
CBS114664,CUST1581,57952.2,Deposit,2023-03-20 03:05:42
CBS114665,CUST2668,80323.12,Transfer,2023-07-07 01:04:07
CBS114666,CUST1514,64879.74,Withdrawal,2022-03-07 00:59:56
CBS114667,CUST1601,76110.26,Transfer,2024-04-19 14:54:54
CBS114668,CUST2477,21037.24,Withdrawal,2022-11-01 13:11:24
CBS114669,CUST4850,56460.01,Transfer,2025-06-14 15:59:43
CBS114670,CUST2866,37404.33,Transfer,2024-08-21 17:55:45
CBS114671,CUST2319,33766.44,Withdrawal,2023-01-26 11:12:12
CBS114672,CUST5197,42748.88,Deposit,2025-07-08 12:05:12
CBS114673,CUST4135,87200.13,Deposit,2024-01-04 13:40:34
CBS114674,CUST2615,88562.35,Deposit,2022-10-08 07:51:44
CBS114675,CUST3771,78941.93,Deposit,2025-06-28 12:52:55
CBS114676,CUST3131,37900.37,Withdrawal,2022-03-25 20:28:23
CBS114677,CUST3521,2928.1,Deposit,2023-12-21 06:53:42
CBS114678,CUST3274,37025.74,Transfer,2023-10-16 07:14:20
CBS114679,CUST3303,82643.82,Deposit,2024-06-12 10:23:14
CBS114680,CUST5332,10258.74,Transfer,2023-07-21 14:31:15
CBS114681,CUST5585,67017.95,Transfer,2025-10-26 02:41:04
CBS114682,CUST3712,85959.28,Deposit,2025-08-09 00:41:32
CBS114683,CUST2703,47055.45,Transfer,2022-11-07 07:39:03
CBS114684,CUST1536,4706.59,Deposit,2025-06-06 09:04:08
CBS114685,CUST5105,50555.62,Transfer,2025-09-05 16:21:57
CBS114686,CUST1364,69409.66,Withdrawal,2023-09-12 02:16:24
CBS114687,CUST5770,65818.6,Deposit,2024-04-22 12:11:34
CBS114688,CUST3330,51436.59,Deposit,2025-05-08 10:55:04
CBS114689,CUST5091,60482.93,Transfer,2024-08-13 15:29:39
CBS114690,CUST1412,28037.55,Withdrawal,2022-08-23 10:44:21
CBS114691,CUST1354,21627.65,Withdrawal,2022-10-17 16:48:02
CBS114692,CUST3196,88702.48,Transfer,2022-09-15 07:05:10
CBS114693,CUST1168,29209.49,Transfer,2024-03-30 22:46:34
CBS114694,CUST5242,69396.2,Deposit,2024-06-05 06:00:26
CBS114695,CUST2515,18794.86,Deposit,2024-12-03 11:25:09
CBS114696,CUST5389,43290.14,Deposit,2024-02-27 15:58:19
CBS114697,CUST5672,14604.33,Deposit,2023-12-28 10:22:55
CBS114698,CUST1103,29809.71,Withdrawal,2024-03-22 22:43:55
CBS114699,CUST3642,18343.15,Withdrawal,2022-10-25 18:17:48
CBS114700,CUST2071,95600.47,Transfer,2025-05-03 17:35:27
CBS114701,CUST3311,2075.92,Deposit,2022-10-09 15:34:49
CBS114702,CUST5807,35093.2,Transfer,2025-07-31 01:36:27
CBS114703,CUST3658,63126.45,Deposit,2023-08-20 01:54:35
CBS114704,CUST5404,87892.4,Deposit,2024-06-18 12:00:38
CBS114705,CUST3942,99650.11,Transfer,2024-01-17 06:44:00
CBS114706,CUST3163,61070.04,Deposit,2022-03-10 09:42:11
CBS114707,CUST3619,91851.32,Withdrawal,2022-12-10 09:23:23
