transaction_id,customer_id,amount,merchant,card_type,transaction_time
TXN108649,CUST3396,30434.43,CityExpress,Amex,2023-10-20 07:12:37
TXN108650,CUST5366,24455.95,SastoDeal,MasterCard,2025-07-16 16:42:11
TXN108651,CUST2506,28640.65,CityExpress,Amex,2022-03-22 21:20:27
TXN108652,CUST3158,5665.02,Bhatbhateni,Amex,2022-02-26 17:19:41
TXN108653,CUST3916,21664.56,Bhatbhateni,Amex,2023-03-08 21:47:02
TXN108654,CUST5171,14095.33,SastoDeal,Visa,2024-08-15 01:24:11
TXN108655,CUST4229,4392.71,SastoDeal,Visa,2022-02-06 16:50:35
TXN108656,CUST4603,9663.3,CityExpress,Visa,2022-09-22 10:18:22
TXN108657,CUST2666,30161.98,CityExpress,MasterCard,2022-05-25 04:47:15
TXN108658,CUST5424,9914.65,Bhatbhateni,Visa,2023-02-21 09:36:38
TXN108659,CUST5136,9135.09,SastoDeal,Visa,2023-03-22 05:44:42
TXN108660,CUST3969,27686.24,Daraz,Amex,2023-04-02 06:50:56
TXN108661,CUST3689,45244.66,SastoDeal,MasterCard,2022-05-14 19:11:47
TXN108662,CUST3326,39455.77,BigMart,Amex,2025-06-12 12:43:10
TXN108663,CUST3810,45263.95,BigMart,Amex,2023-07-09 01:42:30
TXN108664,CUST3516,29190.71,SastoDeal,Amex,2023-06-04 03:24:59
TXN108665,CUST4471,20555.49,CityExpress,Amex,2025-08-12 04:46:36
TXN108666,CUST1012,36509.1,BigMart,Visa,2024-07-08 12:18:19
TXN108667,CUST3970,13142.07,Bhatbhateni,MasterCard,2023-10-19 21:53:16
TXN108668,CUST4621,3994.89,Bhatbhateni,Visa,2023-11-27 12:54:59
TXN108669,CUST4683,17296.28,Bhatbhateni,Amex,2023-03-10 21:39:27
TXN108670,CUST4473,15031.91,SastoDeal,Visa,2022-12-20 07:56:11
TXN108671,CUST4122,33809.39,BigMart,MasterCard,2022-12-27 23:05:15
TXN108672,CUST4464,27613.0,CityExpress,Visa,2022-12-29 09:48:45
TXN108673,CUST1652,6999.32,Bhatbhateni,Visa,2024-10-30 22:44:42
TXN108674,CUST1620,45434.36,CityExpress,MasterCard,2024-10-25 08:22:57
TXN108675,CUST4790,29707.61,Bhatbhateni,Amex,2024-03-17 05:04:58
TXN108676,CUST2645,22938.44,SastoDeal,Amex,2023-04-16 18:04:41
TXN108677,CUST3243,46866.03,Bhatbhateni,Amex,2024-10-27 20:29:57
TXN108678,CUST5512,4955.36,SastoDeal,MasterCard,2024-05-27 03:28:39
TXN108679,CUST5759,39500.69,BigMart,Visa,2025-02-08 15:42:18
TXN108680,CUST4491,18296.81,BigMart,Amex,2023-09-25 11:55:00
TXN108681,CUST4711,34799.95,CityExpress,MasterCard,2024-12-25 11:27:56
TXN108682,CUST4688,46543.2,Bhatbhateni,MasterCard,2023-06-16 23:12:23
TXN108683,CUST2379,25933.88,BigMart,MasterCard,2023-08-05 00:41:06
TXN108684,CUST5243,1229.68,Daraz,Amex,2022-09-09 06:47:50
TXN108685,CUST3045,1539.53,Daraz,MasterCard,2022-12-22 10:43:18
TXN108686,CUST4048,16594.98,CityExpress,Amex,2024-05-31 15:40:56
TXN108687,CUST2388,39104.75,BigMart,Visa,2022-06-19 04:00:39
TXN108688,CUST1401,14484.24,SastoDeal,MasterCard,2024-01-16 17:22:18
TXN108689,CUST3653,16789.98,Daraz,MasterCard,2025-04-20 17:09:10
TXN108690,CUST5324,39244.59,BigMart,Amex,2024-11-21 21:16:38
TXN108691,CUST4923,5897.84,SastoDeal,Amex,2022-02-11 04:30:08
TXN108692,CUST1267,42355.97,Bhatbhateni,Amex,2025-06-25 13:30:51
TXN108693,CUST5221,13363.05,BigMart,Visa,2022-11-24 22:58:16
TXN108694,CUST2725,2656.03,Bhatbhateni,Amex,2025-02-03 04:31:30
TXN108695,CUST2112,5955.4,Daraz,MasterCard,2022-12-30 17:18:30
TXN108696,CUST3675,47632.49,Bhatbhateni,Visa,2023-07-14 12:58:19
TXN108697,CUST5784,22621.07,Daraz,Amex,2023-01-14 17:38:17
TXN108698,CUST2280,12896.26,CityExpress,Amex,2022-01-02 23:03:42
TXN108699,CUST2232,26111.42,CityExpress,MasterCard,2025-09-23 11:49:50
TXN108700,CUST5376,34149.1,Daraz,MasterCard,2025-03-22 03:54:00
TXN108701,CUST5538,16008.04,SastoDeal,Amex,2022-03-28 01:30:27
TXN108702,CUST2863,36291.03,CityExpress,Visa,2023-04-29 07:16:16
TXN108703,CUST5932,12687.38,SastoDeal,Amex,2024-08-16 18:27:59
TXN108704,CUST5484,5705.63,SastoDeal,Visa,2024-12-15 05:28:41
TXN108705,CUST1616,27530.44,SastoDeal,MasterCard,2025-05-23 01:05:33
TXN108706,CUST1146,7640.82,BigMart,MasterCard,2024-06-28 19:13:58
TXN108707,CUST5616,47030.2,BigMart,Visa,2024-06-25 14:26:50
TXN108708,CUST5725,122.41,SastoDeal,Visa,2022-10-07 19:04:26
TXN108709,CUST4677,37809.24,Daraz,MasterCard,2023-08-21 15:39:18
TXN108710,CUST1288,14045.71,CityExpress,Visa,2024-08-31 05:54:04
TXN108711,CUST2409,42319.73,Bhatbhateni,MasterCard,2023-09-20 22:21:23
TXN108712,CUST1013,3101.53,BigMart,Amex,2023-06-25 13:46:13
TXN108713,CUST1256,47654.73,BigMart,Visa,2022-11-30 02:59:23
TXN108714,CUST2721,5159.6,Bhatbhateni,Visa,2025-01-22 10:58:24
TXN108715,CUST2423,39415.35,SastoDeal,MasterCard,2023-08-23 12:01:19
TXN108716,CUST5953,25915.38,Bhatbhateni,Visa,2025-01-19 19:17:57
TXN108717,CUST3990,21576.7,SastoDeal,Visa,2022-06-23 11:17:26
TXN108718,CUST2195,14079.77,BigMart,Amex,2025-02-23 01:59:04
TXN108719,CUST5559,42084.34,Bhatbhateni,MasterCard,2024-08-10 22:05:17
TXN108720,CUST5365,10067.59,Daraz,Visa,2024-01-12 23:03:30
TXN108721,CUST2244,36089.94,CityExpress,Amex,2024-10-03 00:04:19
TXN108722,CUST4223,22345.0,CityExpress,Amex,2025-07-15 15:30:45
TXN108723,CUST4470,49924.9,CityExpress,Amex,2023-12-10 22:24:33
TXN108724,CUST5167,30608.81,Bhatbhateni,Visa,2023-01-01 14:47:01
TXN108725,CUST4969,5299.06,SastoDeal,MasterCard,2022-06-11 04:39:50
TXN108726,CUST2306,21034.11,BigMart,Amex,2023-12-07 22:22:36
TXN108727,CUST3121,3408.32,CityExpress,Visa,2022-12-03 06:03:40
TXN108728,CUST3402,14354.22,Bhatbhateni,MasterCard,2024-06-01 05:46:44
TXN108729,CUST1496,17231.51,CityExpress,MasterCard,2025-09-12 00:39:07
TXN108730,CUST4399,42673.51,SastoDeal,Amex,2023-04-17 09:00:36
TXN108731,CUST4606,41915.58,Daraz,Visa,2025-03-31 19:42:17
TXN108732,CUST1909,676.71,Daraz,Amex,2023-10-27 05:02:11
TXN108733,CUST1372,26660.7,BigMart,MasterCard,2024-12-14 19:44:25
TXN108734,CUST5457,11254.83,Daraz,Visa,2022-08-29 10:15:24
TXN108735,CUST2344,16072.65,Daraz,Amex,2023-03-01 03:54:13
TXN108736,CUST1323,1180.4,Bhatbhateni,MasterCard,2024-02-26 22:10:41
TXN108737,CUST3431,37512.32,Bhatbhateni,Visa,2024-02-09 10:29:33
TXN108738,CUST5670,47534.43,BigMart,Visa,2025-01-19 20:11:23
TXN108739,CUST5831,11041.43,BigMart,Amex,2025-01-27 18:59:00
TXN108740,CUST3784,17154.47,Bhatbhateni,Amex,2022-08-25 11:47:16
TXN108741,CUST3393,10401.06,Daraz,MasterCard,2022-11-01 14:14:51
TXN108742,CUST4920,46509.43,SastoDeal,Amex,2025-05-16 12:58:29
TXN108743,CUST2215,566.86,Daraz,Visa,2025-03-05 06:09:07
TXN108744,CUST2695,29234.73,Daraz,Amex,2025-06-15 01:37:34
TXN108745,CUST2907,43551.12,SastoDeal,Visa,2024-05-20 04:11:06
TXN108746,CUST5814,9396.73,BigMart,MasterCard,2025-07-01 23:51:13
TXN108747,CUST1780,29540.77,Bhatbhateni,Amex,2023-06-27 03:30:47
TXN108748,CUST2019,2627.34,BigMart,Visa,2025-08-06 21:37:00
TXN108749,CUST4265,40747.8,BigMart,MasterCard,2024-03-28 04:38:42
TXN108750,CUST2403,13794.01,BigMart,Visa,2023-08-08 06:36:47
TXN108751,CUST2426,49438.8,Bhatbhateni,MasterCard,2025-08-25 13:56:43
TXN108752,CUST1663,46108.28,BigMart,Amex,2023-05-27 23:14:27
TXN108753,CUST3647,36652.55,BigMart,MasterCard,2024-10-24 05:20:10
TXN108754,CUST1010,24892.45,CityExpress,Visa,2023-01-14 10:06:56
TXN108755,CUST2038,38352.8,Daraz,Visa,2025-07-22 01:11:12
TXN108756,CUST3825,6617.39,CityExpress,MasterCard,2024-08-23 19:55:42
TXN108757,CUST4003,15578.96,Bhatbhateni,Amex,2022-08-27 08:25:41
TXN108758,CUST5680,1442.13,SastoDeal,Visa,2025-09-06 21:45:03
TXN108759,CUST2075,32286.73,SastoDeal,Amex,2024-01-15 08:28:09
TXN108760,CUST4088,40296.33,CityExpress,MasterCard,2024-10-20 11:49:22
TXN108761,CUST2789,47319.65,CityExpress,MasterCard,2025-06-15 12:10:05
TXN108762,CUST4036,34356.71,CityExpress,Visa,2023-08-26 18:26:41
TXN108763,CUST5838,36631.35,Daraz,Visa,2024-05-09 16:33:00
TXN108764,CUST4653,44783.24,Bhatbhateni,Amex,2023-12-06 01:49:35
TXN108765,CUST4175,46825.26,BigMart,MasterCard,2024-10-28 03:33:55
TXN108766,CUST5299,24615.75,CityExpress,Amex,2022-05-24 16:13:53
TXN108767,CUST2076,5578.39,Daraz,Amex,2023-02-10 02:22:40
TXN108768,CUST1973,23374.22,SastoDeal,Amex,2024-12-25 10:11:12
TXN108769,CUST2865,27848.09,SastoDeal,MasterCard,2022-05-02 13:01:53
TXN108770,CUST4125,31614.08,SastoDeal,MasterCard,2023-01-11 01:00:52
TXN108771,CUST2299,49465.3,CityExpress,Amex,2023-03-01 20:03:27
TXN108772,CUST4406,45886.4,SastoDeal,Amex,2024-06-14 13:44:12
TXN108773,CUST2158,19878.57,SastoDeal,Amex,2022-11-08 20:48:29
TXN108774,CUST4129,5761.34,SastoDeal,MasterCard,2025-05-13 19:46:09
TXN108775,CUST1104,10818.1,BigMart,MasterCard,2022-07-13 04:46:25
TXN108776,CUST4567,8772.6,SastoDeal,MasterCard,2025-10-21 15:06:03
TXN108777,CUST5348,17865.04,Daraz,Amex,2025-04-03 13:13:28
TXN108778,CUST5390,43836.82,CityExpress,MasterCard,2024-01-19 03:32:15
TXN108779,CUST2181,21954.63,BigMart,Amex,2024-08-03 23:36:05
TXN108780,CUST5644,28407.14,BigMart,Visa,2023-08-30 15:31:34
TXN108781,CUST4138,9040.43,CityExpress,Amex,2023-11-16 00:15:37
TXN108782,CUST5394,24693.13,SastoDeal,MasterCard,2022-02-21 20:25:39
TXN108783,CUST4534,43694.02,SastoDeal,Visa,2023-10-31 15:15:41
TXN108784,CUST5196,38695.82,Bhatbhateni,Visa,2022-01-10 02:36:38
TXN108785,CUST4127,4151.42,SastoDeal,Visa,2023-07-22 11:02:47
TXN108786,CUST2774,43117.41,Daraz,Visa,2023-07-20 04:50:45
TXN108787,CUST4814,13764.02,SastoDeal,Amex,2024-05-18 17:02:53
TXN108788,CUST5969,33319.24,CityExpress,Amex,2024-09-22 21:20:25
TXN108789,CUST1091,7404.51,SastoDeal,MasterCard,2022-06-07 07:33:00
TXN108790,CUST1446,33764.75,CityExpress,MasterCard,2024-01-13 01:36:33
TXN108791,CUST1108,1881.5,BigMart,MasterCard,2025-09-17 17:07:18
TXN108792,CUST5412,30072.17,Bhatbhateni,MasterCard,2022-12-22 17:34:15
TXN108793,CUST4239,32332.41,BigMart,Visa,2025-07-05 05:09:07
TXN108794,CUST5053,12300.39,CityExpress,MasterCard,2023-05-12 05:12:49
TXN108795,CUST5537,46855.11,Bhatbhateni,MasterCard,2023-12-20 11:31:50
TXN108796,CUST2245,2394.02,BigMart,Amex,2024-08-01 18:10:17
TXN108797,CUST3720,44596.3,SastoDeal,Visa,2022-07-14 15:21:03
TXN108798,CUST1277,19156.68,SastoDeal,MasterCard,2022-07-03 23:51:03
TXN108799,CUST4056,35724.35,Bhatbhateni,Visa,2025-09-30 07:57:29
TXN108800,CUST5664,32612.27,BigMart,MasterCard,2025-01-18 23:22:26
TXN108801,CUST3922,8495.49,Daraz,Visa,2022-07-08 15:25:50
TXN108802,CUST3513,16018.06,Daraz,Visa,2023-08-27 15:21:22
TXN108803,CUST1838,26530.71,Daraz,Amex,2022-07-31 15:40:28
TXN108804,CUST3801,42340.86,BigMart,MasterCard,2023-06-11 14:52:48
TXN108805,CUST1029,47747.52,BigMart,MasterCard,2022-02-08 01:20:14
TXN108806,CUST2257,1127.27,BigMart,Visa,2023-09-03 19:36:48
TXN108807,CUST1364,17692.66,CityExpress,MasterCard,2024-12-19 12:09:41
TXN108808,CUST2800,33440.38,Daraz,Amex,2025-06-14 13:40:54
TXN108809,CUST1904,26433.7,Daraz,Visa,2024-07-01 13:38:47
TXN108810,CUST5793,47156.8,Daraz,Visa,2024-05-15 17:21:36
TXN108811,CUST3178,946.77,CityExpress,Amex,2024-08-09 06:16:10
TXN108812,CUST3850,21943.2,CityExpress,MasterCard,2022-10-20 00:19:45
TXN108813,CUST3836,33473.31,BigMart,Visa,2025-09-24 05:29:39
TXN108814,CUST5446,10957.43,Daraz,Visa,2023-07-31 07:40:29
TXN108815,CUST1179,36320.98,Daraz,MasterCard,2025-03-11 06:19:40
TXN108816,CUST4873,4153.31,SastoDeal,MasterCard,2023-02-13 12:21:43
TXN108817,CUST4960,22606.82,SastoDeal,Amex,2023-09-03 17:30:17
TXN108818,CUST2186,33844.12,SastoDeal,Visa,2023-04-15 13:03:24
TXN108819,CUST4959,13411.18,CityExpress,Amex,2023-09-15 09:05:43
TXN108820,CUST1773,3784.94,BigMart,MasterCard,2022-11-21 02:08:16
TXN108821,CUST5605,47855.38,Bhatbhateni,MasterCard,2025-06-27 05:17:10
TXN108822,CUST5460,45699.77,Daraz,MasterCard,2024-07-09 11:06:19
TXN108823,CUST1352,46325.86,SastoDeal,Amex,2024-04-11 06:31:28
TXN108824,CUST5507,48927.27,Daraz,Amex,2024-12-14 00:45:56
TXN108825,CUST5830,9316.43,Daraz,MasterCard,2024-07-14 19:22:35
TXN108826,CUST4028,7973.02,Daraz,Amex,2023-11-27 17:26:48
TXN108827,CUST1117,1807.31,BigMart,Visa,2022-01-25 04:41:51
TXN108828,CUST1481,44601.96,Daraz,Amex,2022-06-07 20:49:45
TXN108829,CUST5287,37662.87,BigMart,Amex,2023-04-05 18:35:06
TXN108830,CUST3637,31699.79,Bhatbhateni,Visa,2024-10-26 08:19:32
TXN108831,CUST1106,46391.04,Bhatbhateni,Amex,2024-09-03 04:09:20
TXN108832,CUST5477,28796.32,CityExpress,Amex,2024-09-30 08:27:25
TXN108833,CUST5878,6573.56,Daraz,Visa,2023-05-24 23:57:40
TXN108834,CUST1243,8925.54,SastoDeal,Amex,2023-07-15 04:51:32
TXN108835,CUST3632,6695.98,CityExpress,Amex,2024-01-25 23:18:17
TXN108836,CUST5563,15452.13,CityExpress,Amex,2022-01-08 14:46:53
TXN108837,CUST1865,19036.89,Bhatbhateni,Amex,2025-08-08 16:46:21
TXN108838,CUST3981,39862.27,SastoDeal,Visa,2025-09-19 14:30:38
TXN108839,CUST2561,9643.57,Daraz,Visa,2022-12-25 11:58:17
TXN108840,CUST1603,36295.72,Daraz,Amex,2024-07-19 23:30:54
TXN108841,CUST4062,24612.3,Bhatbhateni,Amex,2025-01-19 08:38:44
TXN108842,CUST5018,49983.03,BigMart,Visa,2023-01-04 16:33:57
TXN108843,CUST3015,38851.46,Bhatbhateni,Visa,2023-01-25 04:42:42
TXN108844,CUST2658,48450.75,SastoDeal,MasterCard,2024-10-24 11:13:35
TXN108845,CUST4380,17183.34,BigMart,Visa,2022-07-25 13:15:26
TXN108846,CUST4767,6240.2,SastoDeal,Amex,2024-01-09 13:32:32
TXN108847,CUST4770,25344.2,Daraz,Visa,2024-12-16 14:13:41
TXN108848,CUST2613,6299.55,BigMart,Amex,2025-07-28 18:47:04
TXN108849,CUST5955,24673.34,SastoDeal,Visa,2022-06-03 21:05:08
TXN108850,CUST2879,13570.06,Daraz,Visa,2025-01-30 03:48:32
TXN108851,CUST5108,24603.26,SastoDeal,Visa,2024-04-20 10:10:53
TXN108852,CUST3346,47486.85,BigMart,Amex,2023-09-06 19:07:51
TXN108853,CUST2099,14522.8,Daraz,Visa,2023-09-10 13:05:43
TXN108854,CUST2074,49672.36,SastoDeal,Visa,2025-03-06 23:43:03
TXN108855,CUST1786,11543.54,CityExpress,MasterCard,2024-06-24 22:56:39
TXN108856,CUST1148,10484.61,BigMart,MasterCard,2022-08-23 10:32:06
TXN108857,CUST2754,27284.95,BigMart,Visa,2023-07-17 12:39:28
TXN108858,CUST3169,42118.04,BigMart,Visa,2023-05-16 10:46:47
TXN108859,CUST4756,37500.23,Daraz,Amex,2022-07-15 22:57:31
TXN108860,CUST2179,36204.49,BigMart,Amex,2024-07-27 19:18:24
TXN108861,CUST4309,14203.38,SastoDeal,MasterCard,2025-07-19 04:29:23
TXN108862,CUST3423,1223.59,CityExpress,Amex,2025-08-16 21:58:54
TXN108863,CUST5177,8171.24,SastoDeal,Visa,2024-10-04 07:51:29
TXN108864,CUST5587,17538.72,SastoDeal,MasterCard,2022-03-27 01:37:03
TXN108865,CUST1924,48587.02,BigMart,Amex,2023-05-27 11:57:59
TXN108866,CUST2603,45996.9,CityExpress,Amex,2022-02-07 01:19:32
TXN108867,CUST4052,10112.16,CityExpress,Visa,2024-08-22 21:42:07
TXN108868,CUST5218,36308.56,CityExpress,Amex,2022-09-27 17:33:58
TXN108869,CUST5803,28992.94,CityExpress,Amex,2023-08-28 23:00:28
TXN108870,CUST3377,2587.15,Bhatbhateni,MasterCard,2022-03-25 06:12:08
TXN108871,CUST4480,18648.11,CityExpress,Amex,2022-01-12 00:15:33
TXN108872,CUST4182,24355.08,BigMart,Visa,2022-03-16 10:13:51
TXN108873,CUST3817,33411.95,CityExpress,Amex,2024-11-01 20:26:53
TXN108874,CUST4160,14815.77,SastoDeal,Visa,2022-05-05 14:14:06
TXN108875,CUST5805,46697.55,Bhatbhateni,Visa,2025-05-02 13:07:26
TXN108876,CUST5889,22648.76,SastoDeal,MasterCard,2025-05-21 23:11:01
TXN108877,CUST1711,12501.63,BigMart,Amex,2025-06-26 07:09:21
TXN108878,CUST3586,15889.76,BigMart,Visa,2022-06-22 13:35:01
TXN108879,CUST3648,37619.08,CityExpress,Visa,2024-11-02 11:51:06
TXN108880,CUST2717,32050.24,BigMart,Visa,2025-04-12 06:26:50
TXN108881,CUST5352,37134.68,Bhatbhateni,Visa,2025-03-10 20:16:56
TXN108882,CUST1870,14687.86,SastoDeal,MasterCard,2022-03-28 00:49:10
TXN108883,CUST4574,16409.75,BigMart,Visa,2022-05-10 04:35:08
TXN108884,CUST5904,19896.28,BigMart,Visa,2025-06-24 16:21:55
TXN108885,CUST1270,9510.79,Bhatbhateni,MasterCard,2023-05-23 12:22:07
TXN108886,CUST2543,34583.12,Daraz,MasterCard,2023-10-21 20:48:06
TXN108887,CUST1549,16534.54,Daraz,MasterCard,2022-04-25 15:26:52
TXN108888,CUST5663,16379.19,Bhatbhateni,Visa,2023-10-08 02:41:30
TXN108889,CUST5014,13541.31,BigMart,Visa,2022-04-20 09:11:38
TXN108890,CUST5454,22696.11,Bhatbhateni,Amex,2025-08-07 08:26:45
TXN108891,CUST2712,38621.61,Bhatbhateni,Amex,2024-06-28 10:01:58
TXN108892,CUST4240,41796.87,Daraz,Amex,2023-12-16 01:51:20
TXN108893,CUST2362,40244.94,CityExpress,MasterCard,2022-10-27 01:54:23
TXN108894,CUST5893,31097.56,BigMart,Amex,2024-05-22 19:12:56
TXN108895,CUST2284,14093.33,SastoDeal,Amex,2023-02-05 16:04:02
TXN108896,CUST1886,36769.27,Bhatbhateni,MasterCard,2025-05-08 18:36:56
TXN108897,CUST3258,2064.16,Daraz,Visa,2023-01-28 01:21:05
TXN108898,CUST5382,39927.81,CityExpress,MasterCard,2025-04-13 04:44:48
TXN108899,CUST2785,39033.36,BigMart,Amex,2025-03-06 09:37:21
TXN108900,CUST5838,33533.06,Bhatbhateni,Amex,2024-08-26 13:15:55
TXN108901,CUST4543,4986.48,Daraz,MasterCard,2024-08-31 16:46:36
TXN108902,CUST1295,49867.33,Bhatbhateni,MasterCard,2024-03-09 21:22:33
TXN108903,CUST3053,37844.82,SastoDeal,Amex,2022-05-08 05:28:42
TXN108904,CUST3597,36766.86,BigMart,MasterCard,2022-08-05 10:02:31
TXN108905,CUST1680,3293.99,BigMart,Amex,2022-05-17 06:26:22
TXN108906,CUST5890,19995.39,BigMart,Amex,2025-08-21 20:12:33
TXN108907,CUST5298,4400.03,BigMart,Amex,2022-12-25 19:51:35
TXN108908,CUST1324,18115.75,Daraz,Visa,2022-01-02 21:00:44
TXN108909,CUST3291,28567.23,SastoDeal,MasterCard,2022-03-14 19:46:03
TXN108910,CUST5422,43955.72,Bhatbhateni,MasterCard,2024-11-10 19:49:17
TXN108911,CUST1986,14218.59,Daraz,Amex,2025-02-23 08:14:19
TXN108912,CUST4118,31208.39,CityExpress,Visa,2024-05-13 18:43:02
TXN108913,CUST1760,8316.13,BigMart,MasterCard,2024-03-06 08:30:43
TXN108914,CUST4693,17762.8,BigMart,MasterCard,2022-08-06 09:01:48
TXN108915,CUST2036,47367.15,Bhatbhateni,Visa,2024-10-14 17:42:31
TXN108916,CUST1906,37407.28,BigMart,MasterCard,2025-04-01 11:50:19
TXN108917,CUST1364,27335.71,BigMart,MasterCard,2022-10-28 03:39:48
TXN108918,CUST4413,12659.67,Bhatbhateni,MasterCard,2024-04-04 15:44:18
TXN108919,CUST2069,19047.29,SastoDeal,Visa,2025-08-19 04:02:07
TXN108920,CUST5369,7919.0,Daraz,Visa,2023-04-16 14:59:33
TXN108921,CUST3255,17738.01,SastoDeal,Amex,2024-10-31 14:37:50
TXN108922,CUST4686,7616.58,Bhatbhateni,Amex,2023-08-07 06:27:40
TXN108923,CUST5219,39785.82,BigMart,Amex,2025-07-16 18:57:56
TXN108924,CUST4081,4129.88,BigMart,MasterCard,2024-06-09 01:31:26
TXN108925,CUST4258,9551.33,SastoDeal,Amex,2024-08-28 02:48:16
TXN108926,CUST3107,34589.22,CityExpress,Amex,2022-03-21 14:08:28
TXN108927,CUST3933,45135.58,Daraz,Amex,2025-04-02 02:01:31
TXN108928,CUST3829,48233.12,BigMart,Amex,2024-11-22 23:07:16
TXN108929,CUST1441,41817.54,Bhatbhateni,Amex,2024-12-02 14:14:45
TXN108930,CUST2559,10652.44,SastoDeal,MasterCard,2025-10-14 00:48:57
TXN108931,CUST2741,14356.99,Daraz,Visa,2025-01-06 05:09:40
TXN108932,CUST1625,43550.54,CityExpress,MasterCard,2025-06-27 16:46:49
TXN108933,CUST4863,44477.71,BigMart,Visa,2024-05-20 23:45:01
TXN108934,CUST2690,32068.59,SastoDeal,Amex,2025-08-17 14:51:47
TXN108935,CUST3781,15750.69,BigMart,MasterCard,2023-09-21 22:59:00
TXN108936,CUST1090,11280.43,SastoDeal,Amex,2024-01-13 15:47:25
TXN108937,CUST4006,42628.91,CityExpress,MasterCard,2022-07-18 14:50:37
TXN108938,CUST5302,10342.22,Bhatbhateni,MasterCard,2022-11-02 11:21:02
TXN108939,CUST2088,33124.04,Bhatbhateni,Amex,2024-11-12 19:05:24
TXN108940,CUST5611,48400.87,Daraz,Amex,2022-12-05 17:32:28
TXN108941,CUST2180,35294.04,BigMart,Visa,2022-04-25 07:07:33
TXN108942,CUST2901,12957.75,BigMart,Amex,2022-04-06 07:42:56
TXN108943,CUST5490,14197.04,BigMart,Visa,2023-02-14 15:18:06
TXN108944,CUST1186,4735.45,Bhatbhateni,Amex,2024-10-30 12:34:27
TXN108945,CUST2597,34343.25,Daraz,Visa,2023-02-12 14:57:29
TXN108946,CUST4408,25969.94,Bhatbhateni,MasterCard,2024-04-02 02:56:58
TXN108947,CUST4747,10402.94,SastoDeal,MasterCard,2022-07-13 23:27:04
TXN108948,CUST3670,11460.65,BigMart,Amex,2024-02-07 01:50:02
TXN108949,CUST5825,550.33,SastoDeal,MasterCard,2024-11-16 13:08:12
TXN108950,CUST1239,48923.13,CityExpress,Amex,2025-10-12 23:07:44
TXN108951,CUST3580,41418.11,SastoDeal,Amex,2023-12-26 05:20:23
TXN108952,CUST5236,19769.08,SastoDeal,Amex,2024-09-02 17:09:17
TXN108953,CUST1138,47309.88,SastoDeal,Visa,2023-01-16 14:42:38
TXN108954,CUST3506,33888.28,Bhatbhateni,Visa,2024-09-02 18:22:13
TXN108955,CUST5165,37597.98,SastoDeal,Amex,2023-10-04 02:16:14
TXN108956,CUST5480,34029.78,BigMart,MasterCard,2025-08-22 20:54:42
TXN108957,CUST5725,37866.76,Daraz,MasterCard,2025-10-31 17:22:51
TXN108958,CUST3245,8629.85,CityExpress,MasterCard,2023-07-18 14:11:13
TXN108959,CUST5300,28163.66,BigMart,Visa,2023-05-08 10:59:13
TXN108960,CUST2749,42483.88,Daraz,Visa,2025-01-30 16:30:45
TXN108961,CUST1567,1075.17,BigMart,Visa,2023-10-13 21:06:51
TXN108962,CUST5900,6259.8,SastoDeal,MasterCard,2022-04-20 01:31:02
TXN108963,CUST1881,12357.43,CityExpress,MasterCard,2024-07-30 05:54:10
TXN108964,CUST1639,14806.86,BigMart,MasterCard,2022-08-04 03:45:41
TXN108965,CUST4961,9216.92,CityExpress,MasterCard,2022-07-16 10:13:06
TXN108966,CUST5420,31254.09,Bhatbhateni,Visa,2022-04-22 13:42:24
TXN108967,CUST5537,14771.55,Bhatbhateni,Amex,2025-04-14 09:58:38
TXN108968,CUST5899,7989.18,SastoDeal,MasterCard,2024-04-03 19:15:05
TXN108969,CUST3335,45300.73,SastoDeal,MasterCard,2024-04-29 15:47:12
TXN108970,CUST5321,34782.22,Bhatbhateni,Visa,2022-07-31 14:22:38
TXN108971,CUST3985,12378.33,BigMart,Visa,2025-09-27 03:32:01
TXN108972,CUST1559,18111.59,Daraz,MasterCard,2022-08-06 00:44:02
TXN108973,CUST1713,37065.2,Daraz,Amex,2022-02-02 14:36:39
TXN108974,CUST5593,39566.41,Bhatbhateni,Visa,2023-09-30 22:32:26
TXN108975,CUST4988,8904.16,Daraz,Visa,2022-11-28 09:15:12
TXN108976,CUST1256,46835.15,BigMart,Visa,2025-03-12 02:22:07
TXN108977,CUST1576,39285.07,Daraz,Visa,2022-05-07 18:41:12
TXN108978,CUST1037,42855.04,Daraz,MasterCard,2024-03-28 12:44:27
TXN108979,CUST3072,7278.55,Bhatbhateni,MasterCard,2025-02-03 17:17:13
TXN108980,CUST5505,7254.02,CityExpress,MasterCard,2023-09-10 16:54:59
TXN108981,CUST1460,15337.91,CityExpress,Amex,2025-06-30 20:25:11
TXN108982,CUST2440,3325.86,BigMart,Visa,2023-03-23 12:03:17
TXN108983,CUST5478,4644.26,CityExpress,Visa,2022-07-08 20:14:37
TXN108984,CUST2832,7246.04,SastoDeal,Visa,2024-01-17 17:30:22
TXN108985,CUST5664,35650.24,Bhatbhateni,MasterCard,2023-08-21 03:42:45
TXN108986,CUST4399,1608.49,CityExpress,Visa,2022-04-09 01:40:32
TXN108987,CUST1432,4253.91,Daraz,MasterCard,2024-09-18 05:09:36
TXN108988,CUST5151,47214.76,CityExpress,MasterCard,2024-09-05 04:39:38
