card_id,customer_id,card_type,card_limit,issue_date
CARD_003630,CUST_00066,Debit,10000,2021-03-27
CARD_003631,CUST_04229,Debit,1000,2021-06-11
CARD_003632,CUST_01929,Debit,1000,2022-09-02
CARD_003633,CUST_00585,Credit,10000,2020-09-09
CARD_003634,CUST_01749,Credit,5000,2020-10-05
CARD_003635,CUST_02205,Debit,5000,2022-12-30
CARD_003636,CUST_03631,Debit,1000,2022-10-04
CARD_003637,CUST_01893,Credit,5000,2020-07-04
CARD_003638,CUST_02430,Debit,2500,2021-11-12
CARD_003639,CUST_03094,Credit,5000,2021-04-03
CARD_003640,CUST_00974,Credit,5000,2020-05-12
CARD_003641,CUST_04025,Prepaid,25000,2021-12-03
CARD_003642,CUST_02643,Credit,1000,2022-02-11
CARD_003643,CUST_01443,Debit,1000,2022-02-20
CARD_003644,CUST_04330,Credit,2500,2022-06-13
CARD_003645,CUST_01478,Prepaid,2500,2021-04-22
CARD_003646,CUST_00771,Debit,2500,2021-04-02
CARD_003647,CUST_00306,Prepaid,1000,2021-06-14
CARD_003648,CUST_00002,Credit,25000,2020-08-24
CARD_003649,CUST_00271,Debit,25000,2021-08-18
CARD_003650,CUST_04517,Debit,10000,2020-06-28
CARD_003651,CUST_03215,Credit,1000,2020-08-16
CARD_003652,CUST_00864,Debit,10000,2020-07-01
CARD_003653,CUST_02740,Debit,5000,2021-11-27
CARD_003654,CUST_02915,Debit,2500,2021-01-20
CARD_003655,CUST_00107,Debit,10000,2020-08-25
CARD_003656,CUST_03169,Debit,10000,2022-01-23
CARD_003657,CUST_04645,Credit,1000,2020-09-17
CARD_003658,CUST_02600,Debit,2500,2021-10-03
CARD_003659,CUST_02236,Prepaid,2500,2022-02-17
CARD_003660,CUST_02800,Debit,25000,2020-01-04
CARD_003661,CUST_01512,Debit,10000,2021-09-28
CARD_003662,CUST_00019,Debit,25000,2020-05-06
CARD_003663,CUST_00859,Debit,10000,2021-01-23
CARD_003664,CUST_01417,Debit,1000,2022-03-05
CARD_003665,CUST_03033,Credit,1000,2022-05-17
CARD_003666,CUST_04506,Credit,5000,2021-10-16
CARD_003667,CUST_01427,Debit,10000,2022-01-17
CARD_003668,CUST_02532,Debit,10000,2020-09-15
CARD_003669,CUST_04720,Debit,2500,2022-11-30
CARD_003670,CUST_04752,Credit,2500,2021-03-30
CARD_003671,CUST_04864,Credit,25000,2020-08-06
CARD_003672,CUST_04039,Debit,5000,2022-03-20
CARD_003673,CUST_04114,Debit,1000,2020-01-19
CARD_003674,CUST_02232,Prepaid,10000,2022-08-01
CARD_003675,CUST_02453,Debit,25000,2021-10-09
CARD_003676,CUST_02847,Credit,5000,2020-10-23
CARD_003677,CUST_03203,Debit,2500,2021-08-30
CARD_003678,CUST_01817,Credit,5000,2021-03-24
CARD_003679,CUST_01781,Prepaid,25000,2022-10-20
CARD_003680,CUST_04104,Prepaid,1000,2022-07-22
CARD_003681,CUST_00705,Credit,2500,2020-10-28
CARD_003682,CUST_01342,Debit,2500,2021-08-03
CARD_003683,CUST_03463,Debit,1000,2020-10-25
CARD_003684,CUST_03591,Debit,2500,2020-03-11
CARD_003685,CUST_01160,Prepaid,25000,2021-10-17
CARD_003686,CUST_04627,Credit,2500,2021-09-24
CARD_003687,CUST_03723,Debit,10000,2022-10-25
CARD_003688,CUST_03439,Debit,5000,2020-09-09
CARD_003689,CUST_03561,Credit,25000,2021-07-14
CARD_003690,CUST_03083,Prepaid,1000,2022-09-06
CARD_003691,CUST_01716,Credit,25000,2021-03-17
CARD_003692,CUST_02244,Debit,10000,2022-10-10
CARD_003693,CUST_01761,Debit,2500,2021-08-19
CARD_003694,CUST_04008,Debit,2500,2022-02-10
CARD_003695,CUST_01797,Prepaid,25000,2020-04-30
CARD_003696,CUST_02676,Prepaid,2500,2021-11-13
CARD_003697,CUST_03237,Prepaid,2500,2020-11-08
CARD_003698,CUST_00044,Credit,10000,2021-03-07
CARD_003699,CUST_00489,Credit,1000,2021-04-05
CARD_003700,CUST_04277,Credit,5000,2020-04-17
CARD_003701,CUST_03149,Credit,25000,2021-01-01
CARD_003702,CUST_04724,Credit,1000,2022-09-25
CARD_003703,CUST_00957,Debit,5000,2022-03-13
CARD_003704,CUST_02115,Credit,1000,2021-09-04
CARD_003705,CUST_01116,Debit,25000,2020-11-22
CARD_003706,CUST_01782,Debit,10000,2020-02-14
CARD_003707,CUST_02827,Credit,10000,2022-03-14
CARD_003708,CUST_00651,Prepaid,10000,2021-11-22
CARD_003709,CUST_01877,Credit,1000,2022-05-15
CARD_003710,CUST_00341,Debit,25000,2022-08-27
CARD_003711,CUST_02951,Prepaid,2500,2021-12-14
CARD_003712,CUST_03376,Credit,2500,2022-03-12
CARD_003713,CUST_02446,Debit,10000,2022-03-11
CARD_003714,CUST_02751,Credit,1000,2020-05-27
CARD_003715,CUST_02145,Debit,2500,2022-12-17
CARD_003716,CUST_01355,Debit,1000,2021-08-02
CARD_003717,CUST_03277,Credit,25000,2021-08-01
CARD_003718,CUST_00449,Debit,10000,2021-02-03
CARD_003719,CUST_04173,Debit,5000,2022-03-17
CARD_003720,CUST_04992,Debit,10000,2020-07-18
CARD_003721,CUST_04645,Debit,5000,2020-09-25
CARD_003722,CUST_00798,Debit,2500,2021-10-24
CARD_003723,CUST_03497,Debit,5000,2020-04-20
CARD_003724,CUST_04911,Debit,1000,2021-09-14
CARD_003725,CUST_02183,Debit,5000,2022-07-26
CARD_003726,CUST_03327,Debit,2500,2020-12-01
CARD_003727,CUST_00646,Debit,2500,2020-10-08
CARD_003728,CUST_00720,Credit,10000,2022-06-23
CARD_003729,CUST_01523,Credit,2500,2022-09-15
CARD_003730,CUST_01070,Debit,1000,2021-08-19
CARD_003731,CUST_04744,Credit,5000,2020-10-23
CARD_003732,CUST_04888,Prepaid,25000,2021-03-05
CARD_003733,CUST_04675,Prepaid,2500,2021-03-22
CARD_003734,CUST_03076,Debit,5000,2021-02-04
CARD_003735,CUST_03808,Credit,10000,2020-01-19
CARD_003736,CUST_03362,Debit,25000,2022-01-11
CARD_003737,CUST_02157,Debit,10000,2020-07-27
CARD_003738,CUST_04556,Debit,1000,2020-10-29
CARD_003739,CUST_02314,Debit,10000,2022-02-10
CARD_003740,CUST_03506,Credit,5000,2022-05-24
CARD_003741,CUST_04140,Credit,25000,2020-12-10
CARD_003742,CUST_00633,Credit,10000,2020-04-25
CARD_003743,CUST_02200,Debit,10000,2020-07-15
CARD_003744,CUST_03064,Debit,1000,2021-12-29
CARD_003745,CUST_02911,Debit,5000,2022-08-28
CARD_003746,CUST_00623,Debit,10000,2021-01-02
CARD_003747,CUST_00361,Prepaid,5000,2020-04-17
CARD_003748,CUST_02368,Credit,2500,2020-08-28
CARD_003749,CUST_00210,Prepaid,1000,2022-11-21
CARD_003750,CUST_03468,Credit,1000,2021-11-24
CARD_003751,CUST_00931,Debit,1000,2022-06-07
CARD_003752,CUST_04585,Debit,5000,2020-10-31
CARD_003753,CUST_03944,Debit,10000,2022-04-07
CARD_003754,CUST_04697,Debit,10000,2021-05-16
CARD_003755,CUST_04870,Credit,5000,2020-03-10
CARD_003756,CUST_00878,Debit,5000,2020-08-31
CARD_003757,CUST_04796,Debit,2500,2021-05-08
CARD_003758,CUST_02500,Credit,25000,2022-03-23
CARD_003759,CUST_02524,Credit,25000,2022-09-27
CARD_003760,CUST_04352,Debit,1000,2021-09-11
CARD_003761,CUST_00392,Credit,10000,2020-12-19
CARD_003762,CUST_03903,Debit,1000,2022-02-07
CARD_003763,CUST_02322,Credit,10000,2020-07-02
CARD_003764,CUST_04941,Debit,10000,2022-08-07
CARD_003765,CUST_03982,Debit,2500,2022-02-21
CARD_003766,CUST_00139,Credit,5000,2021-07-17
CARD_003767,CUST_00103,Debit,5000,2022-06-30
CARD_003768,CUST_00484,Credit,5000,2022-01-22
CARD_003769,CUST_04320,Credit,25000,2020-01-24
CARD_003770,CUST_04074,Debit,5000,2020-09-02
CARD_003771,CUST_01849,Credit,25000,2020-08-26
CARD_003772,CUST_01885,Credit,1000,2020-06-18
CARD_003773,CUST_03206,Debit,25000,2020-09-06
CARD_003774,CUST_02162,Credit,10000,2022-09-28
CARD_003775,CUST_01465,Credit,2500,2022-11-09
CARD_003776,CUST_00644,Credit,2500,2021-04-05
CARD_003777,CUST_03437,Prepaid,10000,2020-02-17
CARD_003778,CUST_04554,Credit,1000,2022-09-09
CARD_003779,CUST_00611,Prepaid,2500,2021-07-14
CARD_003780,CUST_04303,Credit,10000,2020-07-12
CARD_003781,CUST_01544,Debit,2500,2021-01-05
CARD_003782,CUST_03540,Debit,25000,2022-02-25
CARD_003783,CUST_01467,Debit,2500,2022-09-18
CARD_003784,CUST_00917,Credit,25000,2022-06-07
CARD_003785,CUST_01182,Credit,25000,2021-09-03
CARD_003786,CUST_02147,Debit,2500,2020-09-13
CARD_003787,CUST_02273,Debit,2500,2020-07-22
CARD_003788,CUST_00852,Debit,25000,2021-10-28
CARD_003789,CUST_04537,Debit,2500,2020-05-10
CARD_003790,CUST_00720,Credit,1000,2021-01-13
CARD_003791,CUST_04681,Credit,5000,2022-04-10
CARD_003792,CUST_02015,Prepaid,5000,2020-02-10
CARD_003793,CUST_03473,Debit,10000,2022-03-17
CARD_003794,CUST_03643,Credit,5000,2022-12-21
CARD_003795,CUST_03871,Credit,1000,2022-09-27
CARD_003796,CUST_00064,Prepaid,5000,2020-05-10
CARD_003797,CUST_04864,Credit,5000,2022-11-28
CARD_003798,CUST_00560,Debit,1000,2020-09-11
CARD_003799,CUST_01734,Debit,25000,2021-02-28
CARD_003800,CUST_00670,Credit,5000,2020-08-28
CARD_003801,CUST_03895,Credit,10000,2021-01-05
CARD_003802,CUST_01543,Credit,5000,2021-01-03
CARD_003803,CUST_01272,Debit,5000,2020-01-11
CARD_003804,CUST_02416,Prepaid,1000,2022-07-04
CARD_003805,CUST_02792,Debit,1000,2021-10-05
CARD_003806,CUST_04714,Prepaid,10000,2020-09-08
CARD_003807,CUST_03055,Credit,2500,2020-03-21
CARD_003808,CUST_02459,Credit,1000,2020-09-20
CARD_003809,CUST_03066,Credit,2500,2021-02-26
CARD_003810,CUST_01164,Debit,10000,2020-11-26
CARD_003811,CUST_04560,Debit,5000,2020-06-28
CARD_003812,CUST_02750,Debit,5000,2021-06-09
CARD_003813,CUST_01949,Debit,2500,2020-03-12
CARD_003814,CUST_00060,Credit,10000,2020-06-22
CARD_003815,CUST_03103,Debit,10000,2020-09-12
CARD_003816,CUST_00333,Credit,1000,2022-11-02
CARD_003817,CUST_04172,Debit,2500,2021-09-03
CARD_003818,CUST_00190,Credit,1000,2022-01-14
CARD_003819,CUST_03561,Credit,2500,2020-12-17
CARD_003820,CUST_00296,Debit,1000,2022-05-16
CARD_003821,CUST_02549,Debit,1000,2020-01-01
CARD_003822,CUST_00177,Debit,10000,2021-05-23
CARD_003823,CUST_00800,Credit,10000,2021-09-07
CARD_003824,CUST_00806,Credit,5000,2020-04-04
CARD_003825,CUST_01743,Debit,5000,2022-11-29
CARD_003826,CUST_00215,Credit,10000,2021-08-23
CARD_003827,CUST_01880,Debit,10000,2022-12-29
CARD_003828,CUST_02701,Credit,1000,2022-06-30
CARD_003829,CUST_00597,Debit,5000,2020-10-13
CARD_003830,CUST_01718,Credit,10000,2022-10-01
CARD_003831,CUST_01356,Prepaid,2500,2021-10-02
CARD_003832,CUST_04224,Credit,2500,2022-12-06
CARD_003833,CUST_01293,Debit,5000,2021-12-22
CARD_003834,CUST_02599,Debit,2500,2022-11-11
CARD_003835,CUST_03438,Credit,1000,2021-03-05
CARD_003836,CUST_04715,Debit,5000,2020-07-21
CARD_003837,CUST_00142,Debit,10000,2020-04-01
CARD_003838,CUST_03217,Credit,2500,2021-04-30
CARD_003839,CUST_02840,Debit,1000,2020-03-16
CARD_003840,CUST_04341,Debit,10000,2021-01-20
CARD_003841,CUST_03514,Prepaid,25000,2020-10-17
CARD_003842,CUST_02751,Debit,1000,2021-09-05
CARD_003843,CUST_01715,Debit,2500,2021-03-16
CARD_003844,CUST_01136,Credit,1000,2020-10-01
CARD_003845,CUST_03722,Credit,25000,2021-03-18
CARD_003846,CUST_01910,Debit,25000,2022-01-05
CARD_003847,CUST_02248,Credit,1000,2021-07-22
CARD_003848,CUST_04517,Credit,10000,2020-09-20
CARD_003849,CUST_04103,Debit,10000,2022-05-14
CARD_003850,CUST_01549,Debit,25000,2020-06-01
CARD_003851,CUST_02640,Debit,5000,2021-06-06
CARD_003852,CUST_04767,Credit,5000,2021-06-17
CARD_003853,CUST_04512,Credit,10000,2022-02-20
CARD_003854,CUST_02832,Debit,5000,2020-11-30
CARD_003855,CUST_01007,Credit,10000,2022-03-30
CARD_003856,CUST_03222,Credit,2500,2022-07-23
CARD_003857,CUST_03063,Debit,10000,2020-06-19
CARD_003858,CUST_04524,Credit,2500,2021-06-04
CARD_003859,CUST_03053,Debit,25000,2022-05-21
CARD_003860,CUST_04430,Prepaid,5000,2020-10-20
CARD_003861,CUST_02320,Credit,25000,2021-02-21
CARD_003862,CUST_03540,Credit,1000,2020-05-24
CARD_003863,CUST_02367,Credit,1000,2021-07-05
CARD_003864,CUST_00527,Credit,25000,2021-01-29
CARD_003865,CUST_02808,Credit,10000,2022-02-01
CARD_003866,CUST_01196,Credit,10000,2022-11-13
CARD_003867,CUST_01754,Prepaid,5000,2020-12-01
CARD_003868,CUST_01673,Credit,25000,2022-05-09
CARD_003869,CUST_02029,Debit,1000,2020-11-10
CARD_003870,CUST_01655,Prepaid,25000,2021-10-09
CARD_003871,CUST_04550,Credit,25000,2022-06-07
CARD_003872,CUST_04842,Credit,5000,2022-02-15
CARD_003873,CUST_04042,Prepaid,10000,2020-02-23
CARD_003874,CUST_00848,Debit,1000,2021-05-21
CARD_003875,CUST_00868,Debit,5000,2020-06-07
CARD_003876,CUST_00774,Debit,1000,2021-07-07
CARD_003877,CUST_00543,Credit,1000,2020-09-12
CARD_003878,CUST_04418,Credit,10000,2022-12-24
CARD_003879,CUST_00786,Prepaid,10000,2020-08-13
CARD_003880,CUST_03306,Debit,5000,2022-04-13
CARD_003881,CUST_04636,Credit,2500,2020-05-15
CARD_003882,CUST_02884,Prepaid,5000,2021-11-05
CARD_003883,CUST_00449,Credit,5000,2020-07-01
CARD_003884,CUST_03311,Debit,2500,2022-01-13
CARD_003885,CUST_04586,Credit,1000,2021-11-14
CARD_003886,CUST_01906,Prepaid,25000,2021-07-13
CARD_003887,CUST_04560,Prepaid,2500,2020-10-26
CARD_003888,CUST_04410,Credit,25000,2021-04-07
CARD_003889,CUST_03252,Credit,1000,2021-07-14
CARD_003890,CUST_00385,Debit,2500,2020-01-21
CARD_003891,CUST_00295,Debit,10000,2020-07-19
CARD_003892,CUST_01239,Prepaid,5000,2022-02-11
CARD_003893,CUST_04858,Debit,2500,2021-03-31
CARD_003894,CUST_02817,Debit,2500,2022-02-14
CARD_003895,CUST_01099,Debit,1000,2020-08-03
CARD_003896,CUST_01738,Credit,10000,2020-09-09
CARD_003897,CUST_02190,Credit,2500,2020-12-25
CARD_003898,CUST_02766,Debit,10000,2022-12-14
CARD_003899,CUST_01223,Prepaid,25000,2021-09-19
CARD_003900,CUST_03243,Prepaid,2500,2022-09-29
CARD_003901,CUST_03900,Debit,10000,2020-07-14
CARD_003902,CUST_04324,Debit,5000,2022-12-19
CARD_003903,CUST_00411,Credit,1000,2021-12-15
CARD_003904,CUST_03000,Credit,10000,2021-07-31
CARD_003905,CUST_02946,Debit,1000,2021-07-09
CARD_003906,CUST_04787,Debit,2500,2020-07-21
CARD_003907,CUST_00878,Debit,2500,2020-04-08
CARD_003908,CUST_00787,Debit,25000,2020-12-15
CARD_003909,CUST_02110,Debit,1000,2021-10-13
CARD_003910,CUST_01987,Credit,5000,2022-03-08
CARD_003911,CUST_00879,Credit,5000,2021-01-05
CARD_003912,CUST_01608,Credit,10000,2021-12-07
CARD_003913,CUST_02404,Debit,5000,2022-12-24
CARD_003914,CUST_00071,Credit,1000,2022-04-04
CARD_003915,CUST_02311,Debit,2500,2022-09-03
CARD_003916,CUST_04402,Debit,1000,2020-09-18
CARD_003917,CUST_03296,Credit,1000,2021-06-14
CARD_003918,CUST_00762,Credit,2500,2020-01-20
CARD_003919,CUST_04684,Debit,1000,2022-11-17
CARD_003920,CUST_02122,Credit,5000,2020-11-14
CARD_003921,CUST_03583,Prepaid,10000,2020-09-15
CARD_003922,CUST_04198,Credit,10000,2020-10-19
CARD_003923,CUST_01630,Credit,1000,2022-02-14
CARD_003924,CUST_04289,Prepaid,2500,2021-07-01
CARD_003925,CUST_01086,Credit,25000,2020-04-18
CARD_003926,CUST_02458,Credit,1000,2022-01-28
CARD_003927,CUST_04396,Debit,1000,2021-05-25
CARD_003928,CUST_03267,Debit,25000,2022-05-06
CARD_003929,CUST_00454,Credit,10000,2022-07-26
CARD_003930,CUST_02622,Credit,10000,2021-01-09
CARD_003931,CUST_00619,Debit,25000,2022-06-17
CARD_003932,CUST_00637,Prepaid,2500,2021-12-25
CARD_003933,CUST_02349,Debit,1000,2022-08-17
CARD_003934,CUST_04875,Credit,5000,2022-10-25
CARD_003935,CUST_03037,Debit,10000,2021-08-10
CARD_003936,CUST_02250,Debit,10000,2021-07-18
CARD_003937,CUST_02722,Credit,10000,2022-05-26
CARD_003938,CUST_02350,Debit,2500,2022-12-02
CARD_003939,CUST_04433,Debit,25000,2021-04-13
CARD_003940,CUST_01995,Credit,2500,2021-09-17
CARD_003941,CUST_02821,Credit,10000,2020-06-27
CARD_003942,CUST_01072,Credit,1000,2021-09-17
CARD_003943,CUST_02032,Prepaid,10000,2022-04-12
CARD_003944,CUST_01250,Debit,1000,2021-10-02
CARD_003945,CUST_01296,Credit,1000,2020-07-03
CARD_003946,CUST_03557,Credit,10000,2020-06-11
CARD_003947,CUST_00328,Prepaid,10000,2020-06-06
CARD_003948,CUST_00797,Prepaid,1000,2021-05-06
CARD_003949,CUST_02862,Credit,2500,2020-07-10
CARD_003950,CUST_04761,Credit,2500,2020-12-04
CARD_003951,CUST_02794,Debit,2500,2020-04-27
CARD_003952,CUST_03095,Debit,5000,2020-06-22
CARD_003953,CUST_02978,Credit,1000,2021-08-08
CARD_003954,CUST_00963,Credit,5000,2022-10-06
CARD_003955,CUST_01269,Credit,5000,2020-01-22
CARD_003956,CUST_00373,Credit,1000,2022-05-18
CARD_003957,CUST_04381,Debit,5000,2022-11-07
CARD_003958,CUST_02569,Credit,1000,2020-10-06
CARD_003959,CUST_04903,Debit,25000,2022-09-09
CARD_003960,CUST_04743,Debit,25000,2022-10-16
CARD_003961,CUST_03694,Debit,1000,2022-11-20
CARD_003962,CUST_01605,Credit,1000,2022-12-26
CARD_003963,CUST_00096,Debit,1000,2020-09-12
CARD_003964,CUST_04370,Credit,2500,2022-04-10
CARD_003965,CUST_03942,Debit,1000,2020-01-29
CARD_003966,CUST_01201,Debit,10000,2021-01-24
CARD_003967,CUST_03945,Prepaid,25000,2020-01-15
CARD_003968,CUST_04880,Credit,25000,2022-05-20
CARD_003969,CUST_00132,Debit,1000,2022-12-30
CARD_003970,CUST_03116,Debit,25000,2021-12-07
CARD_003971,CUST_01391,Prepaid,1000,2021-05-15
CARD_003972,CUST_01150,Debit,1000,2022-12-17
CARD_003973,CUST_03511,Credit,25000,2020-03-27
CARD_003974,CUST_03648,Debit,25000,2022-07-07
CARD_003975,CUST_00808,Debit,10000,2020-12-11
CARD_003976,CUST_04840,Debit,5000,2022-12-08
CARD_003977,CUST_00051,Credit,10000,2021-04-05
CARD_003978,CUST_03209,Credit,10000,2020-12-24
CARD_003979,CUST_00056,Debit,25000,2020-06-02
CARD_003980,CUST_03665,Credit,10000,2022-01-21
CARD_003981,CUST_00744,Credit,25000,2020-09-30
CARD_003982,CUST_04539,Prepaid,2500,2022-11-18
CARD_003983,CUST_02877,Debit,1000,2021-12-24
CARD_003984,CUST_00080,Debit,5000,2020-04-14
CARD_003985,CUST_04473,Credit,2500,2022-05-15
CARD_003986,CUST_03941,Debit,1000,2022-10-11
CARD_003987,CUST_02967,Debit,1000,2022-02-15
CARD_003988,CUST_03729,Credit,5000,2020-12-15
CARD_003989,CUST_04537,Debit,10000,2022-02-03
CARD_003990,CUST_00126,Debit,1000,2020-08-19
CARD_003991,CUST_00219,Debit,5000,2021-11-23
CARD_003992,CUST_00948,Credit,25000,2021-05-26
CARD_003993,CUST_04374,Debit,1000,2020-08-29
CARD_003994,CUST_00595,Credit,1000,2021-08-17
CARD_003995,CUST_00141,Credit,10000,2021-09-04
CARD_003996,CUST_02894,Credit,10000,2022-09-16
CARD_003997,CUST_03056,Debit,25000,2021-08-24
CARD_003998,CUST_01631,Debit,1000,2021-06-26
CARD_003999,CUST_00877,Credit,10000,2021-03-12
CARD_004000,CUST_04206,Debit,5000,2020-01-05
CARD_004001,CUST_02661,Prepaid,1000,2022-03-17
CARD_004002,CUST_03391,Debit,5000,2021-03-21
CARD_004003,CUST_04892,Credit,2500,2021-09-16
CARD_004004,CUST_02030,Debit,25000,2022-11-21
CARD_004005,CUST_04825,Credit,10000,2020-03-13
CARD_004006,CUST_02553,Debit,2500,2022-08-06
CARD_004007,CUST_03612,Debit,10000,2022-09-26
CARD_004008,CUST_01041,Credit,2500,2020-04-27
CARD_004009,CUST_00315,Credit,10000,2021-12-29
CARD_004010,CUST_03460,Credit,25000,2020-01-13
CARD_004011,CUST_04173,Credit,1000,2022-07-31
CARD_004012,CUST_03026,Credit,5000,2021-11-03
CARD_004013,CUST_02947,Debit,2500,2021-09-03
CARD_004014,CUST_03237,Debit,5000,2021-12-25
CARD_004015,CUST_03681,Credit,5000,2020-08-07
CARD_004016,CUST_04808,Debit,10000,2020-01-11
CARD_004017,CUST_03107,Credit,1000,2021-12-17
CARD_004018,CUST_01538,Debit,10000,2021-01-16
CARD_004019,CUST_03873,Debit,5000,2022-04-03
CARD_004020,CUST_01868,Debit,25000,2021-12-27
CARD_004021,CUST_04950,Credit,1000,2020-01-19
CARD_004022,CUST_01162,Credit,1000,2020-07-26
CARD_004023,CUST_03921,Debit,5000,2022-06-01
CARD_004024,CUST_03883,Debit,10000,2022-10-04
CARD_004025,CUST_02757,Prepaid,25000,2021-02-08
CARD_004026,CUST_01913,Debit,2500,2020-06-22
CARD_004027,CUST_00265,Credit,10000,2022-12-19
CARD_004028,CUST_04429,Prepaid,1000,2022-11-19
CARD_004029,CUST_04916,Prepaid,10000,2020-11-10
CARD_004030,CUST_01303,Credit,2500,2022-04-21
CARD_004031,CUST_01195,Debit,25000,2020-09-10
CARD_004032,CUST_01527,Prepaid,25000,2022-09-25
CARD_004033,CUST_03605,Credit,2500,2020-01-15
CARD_004034,CUST_04395,Credit,2500,2020-11-14
CARD_004035,CUST_02249,Debit,5000,2021-05-27
CARD_004036,CUST_01159,Prepaid,1000,2021-04-08
CARD_004037,CUST_04368,Credit,5000,2022-08-21
CARD_004038,CUST_04631,Credit,10000,2022-03-20
CARD_004039,CUST_03514,Debit,2500,2022-02-05
CARD_004040,CUST_02079,Debit,5000,2021-09-04
CARD_004041,CUST_01145,Prepaid,1000,2022-01-16
CARD_004042,CUST_00069,Credit,1000,2022-05-27
CARD_004043,CUST_03718,Debit,2500,2021-01-08
CARD_004044,CUST_03009,Credit,5000,2021-07-05
CARD_004045,CUST_00827,Debit,25000,2020-08-10
CARD_004046,CUST_01170,Debit,2500,2022-06-17
CARD_004047,CUST_00984,Debit,10000,2022-06-18
CARD_004048,CUST_04577,Debit,5000,2020-11-27
CARD_004049,CUST_03978,Debit,5000,2020-10-13
CARD_004050,CUST_03335,Debit,2500,2021-12-25
CARD_004051,CUST_02341,Debit,5000,2022-06-07
CARD_004052,CUST_02016,Credit,5000,2020-01-12
CARD_004053,CUST_01453,Prepaid,10000,2022-01-05
CARD_004054,CUST_02134,Credit,10000,2021-02-10
CARD_004055,CUST_01040,Debit,25000,2020-08-14
CARD_004056,CUST_04724,Debit,10000,2021-01-23
CARD_004057,CUST_04214,Credit,25000,2021-08-06
CARD_004058,CUST_03467,Prepaid,10000,2020-03-23
CARD_004059,CUST_03027,Debit,25000,2020-09-30
CARD_004060,CUST_04258,Debit,10000,2022-03-19
CARD_004061,CUST_02748,Credit,10000,2022-05-12
CARD_004062,CUST_04263,Credit,2500,2021-11-09
CARD_004063,CUST_04396,Debit,10000,2020-03-05
CARD_004064,CUST_03496,Credit,25000,2020-11-24
CARD_004065,CUST_03856,Credit,2500,2021-02-11
CARD_004066,CUST_00562,Prepaid,25000,2022-09-08
CARD_004067,CUST_02204,Debit,10000,2021-06-28
CARD_004068,CUST_03420,Prepaid,10000,2020-08-31
CARD_004069,CUST_01145,Debit,25000,2022-05-12
CARD_004070,CUST_02700,Credit,5000,2022-09-28
CARD_004071,CUST_01552,Credit,2500,2022-10-11
CARD_004072,CUST_04022,Debit,2500,2020-09-17
CARD_004073,CUST_00561,Credit,10000,2021-10-27
CARD_004074,CUST_01188,Debit,2500,2022-03-29
CARD_004075,CUST_03134,Debit,25000,2022-10-24
CARD_004076,CUST_03412,Debit,10000,2022-03-07
CARD_004077,CUST_01690,Credit,2500,2020-09-26
CARD_004078,CUST_04408,Debit,1000,2020-08-12
CARD_004079,CUST_02424,Prepaid,2500,2020-08-08
CARD_004080,CUST_01370,Debit,25000,2020-02-13
CARD_004081,CUST_00581,Debit,2500,2020-09-15
CARD_004082,CUST_00977,Debit,5000,2020-11-14
CARD_004083,CUST_04273,Credit,5000,2021-12-05
CARD_004084,CUST_04610,Debit,10000,2022-10-21
CARD_004085,CUST_02357,Debit,5000,2020-01-28
CARD_004086,CUST_00119,Debit,25000,2021-04-29
CARD_004087,CUST_01543,Debit,1000,2020-04-16
CARD_004088,CUST_04863,Credit,1000,2021-12-01
CARD_004089,CUST_03044,Credit,10000,2022-05-29
CARD_004090,CUST_00973,Debit,10000,2020-01-17
CARD_004091,CUST_00916,Debit,5000,2022-06-08
CARD_004092,CUST_01438,Credit,25000,2022-09-10
CARD_004093,CUST_00587,Debit,5000,2021-08-15
CARD_004094,CUST_00351,Prepaid,25000,2021-07-31
CARD_004095,CUST_04592,Debit,25000,2022-09-22
CARD_004096,CUST_02563,Debit,1000,2020-06-18
CARD_004097,CUST_01871,Credit,25000,2022-05-28
CARD_004098,CUST_00273,Credit,2500,2021-05-22
CARD_004099,CUST_02928,Debit,25000,2020-11-08
CARD_004100,CUST_04359,Debit,1000,2022-11-13
CARD_004101,CUST_03440,Debit,5000,2021-01-17
CARD_004102,CUST_03042,Prepaid,25000,2021-05-25
CARD_004103,CUST_03949,Credit,2500,2021-07-29
CARD_004104,CUST_01765,Debit,10000,2020-08-23
CARD_004105,CUST_04291,Debit,5000,2021-06-23
CARD_004106,CUST_01771,Debit,10000,2021-05-21
CARD_004107,CUST_01523,Debit,2500,2022-05-28
CARD_004108,CUST_00832,Debit,1000,2021-02-10
CARD_004109,CUST_00562,Credit,1000,2022-08-28
CARD_004110,CUST_03541,Debit,5000,2020-07-30
CARD_004111,CUST_04137,Debit,25000,2022-10-25
CARD_004112,CUST_01480,Credit,25000,2021-01-06
CARD_004113,CUST_04467,Debit,10000,2021-01-21
CARD_004114,CUST_01206,Debit,1000,2020-10-31
CARD_004115,CUST_00657,Debit,25000,2021-04-14
CARD_004116,CUST_03941,Debit,25000,2020-09-03
CARD_004117,CUST_00590,Credit,1000,2020-09-27
CARD_004118,CUST_04327,Credit,1000,2022-04-01
CARD_004119,CUST_04905,Debit,2500,2020-03-19
CARD_004120,CUST_01372,Debit,10000,2021-07-14
CARD_004121,CUST_04575,Debit,1000,2021-01-28
CARD_004122,CUST_03752,Credit,2500,2020-10-26
CARD_004123,CUST_03760,Credit,1000,2022-05-23
