customer_id,age,city,join_date,credit_score
CUST_02525,62,San Antonio,2021-07-24,720
CUST_02526,69,Dallas,2020-05-08,606
CUST_02527,33,New York,2020-07-27,731
CUST_02528,67,Houston,2021-01-17,435
CUST_02529,59,Philadelphia,2022-01-19,814
CUST_02530,72,San Antonio,2021-10-29,492
CUST_02531,25,Austin,2021-02-07,714
CUST_02532,67,San Antonio,2022-07-26,417
CUST_02533,38,Austin,2020-08-21,508
CUST_02534,18,Los Angeles,2021-06-21,333
CUST_02535,72,Houston,2022-09-29,617
CUST_02536,25,Phoenix,2022-12-16,419
CUST_02537,46,New York,2021-10-03,824
CUST_02538,49,New York,2022-03-06,388
CUST_02539,55,Austin,2022-03-14,811
CUST_02540,22,Chicago,2020-08-21,346
CUST_02541,64,Austin,2021-12-13,821
CUST_02542,39,Chicago,2021-12-21,583
CUST_02543,64,San Diego,2022-07-26,676
CUST_02544,51,Dallas,2020-12-19,433
CUST_02545,18,New York,2021-09-01,547
CUST_02546,72,Los Angeles,2020-06-22,617
CUST_02547,72,Austin,2020-10-01,735
CUST_02548,43,Los Angeles,2021-10-03,475
CUST_02549,60,Houston,2020-08-29,650
CUST_02550,27,Los Angeles,2021-05-03,442
CUST_02551,47,San Antonio,2021-09-17,697
CUST_02552,67,Dallas,2020-08-27,668
CUST_02553,35,San Antonio,2021-01-09,800
CUST_02554,34,Philadelphia,2022-02-03,669
CUST_02555,43,Austin,2020-10-16,681
CUST_02556,25,New York,2022-11-12,385
CUST_02557,64,Austin,2022-03-06,759
CUST_02558,57,Dallas,2022-05-06,624
CUST_02559,66,Phoenix,2020-10-09,821
CUST_02560,29,Phoenix,2022-02-24,788
CUST_02561,44,Philadelphia,2022-05-16,696
CUST_02562,25,Dallas,2021-01-15,654
CUST_02563,42,San Diego,2022-09-23,587
CUST_02564,63,San Diego,2020-12-20,758
CUST_02565,21,San Diego,2020-12-07,835
CUST_02566,50,New York,2022-09-29,590
CUST_02567,18,New York,2021-08-14,467
CUST_02568,36,San Diego,2020-10-14,727
CUST_02569,48,Phoenix,2021-01-18,789
CUST_02570,33,Dallas,2021-10-06,654
CUST_02571,31,Los Angeles,2022-07-12,495
CUST_02572,70,Dallas,2020-04-19,844
CUST_02573,65,San Diego,2022-01-05,310
CUST_02574,22,Dallas,2020-01-20,555
CUST_02575,58,Houston,2022-09-19,695
CUST_02576,43,New York,2020-10-06,708
CUST_02577,45,New York,2021-02-03,661
CUST_02578,19,Phoenix,2022-02-25,558
CUST_02579,67,Los Angeles,2022-11-01,302
CUST_02580,23,San Diego,2022-10-10,383
CUST_02581,26,Austin,2022-04-17,455
CUST_02582,50,Phoenix,2022-10-04,475
CUST_02583,58,Phoenix,2022-05-01,771
CUST_02584,42,Los Angeles,2022-06-28,723
CUST_02585,65,San Antonio,2022-09-27,433
CUST_02586,30,San Diego,2020-12-08,679
CUST_02587,26,Austin,2020-06-18,576
CUST_02588,70,New York,2020-03-04,535
CUST_02589,30,Los Angeles,2021-03-27,312
CUST_02590,48,Austin,2021-08-21,641
CUST_02591,58,Houston,2020-03-07,334
CUST_02592,28,Phoenix,2021-07-16,513
CUST_02593,21,Los Angeles,2021-04-05,711
CUST_02594,51,New York,2021-08-14,704
CUST_02595,55,Dallas,2020-12-10,793
CUST_02596,63,New York,2022-07-25,458
CUST_02597,21,Houston,2022-10-11,409
CUST_02598,55,Los Angeles,2022-11-12,848
CUST_02599,36,Houston,2020-08-19,825
CUST_02600,23,San Diego,2020-08-21,646
CUST_02601,51,San Diego,2021-07-02,578
CUST_02602,35,Dallas,2022-01-21,778
CUST_02603,30,Phoenix,2020-03-26,410
CUST_02604,58,San Antonio,2022-06-22,730
CUST_02605,40,Chicago,2021-03-23,841
CUST_02606,36,Austin,2022-05-20,414
CUST_02607,62,Houston,2020-07-28,389
CUST_02608,28,Austin,2021-05-21,511
CUST_02609,18,Dallas,2021-09-01,849
CUST_02610,41,Austin,2020-03-07,838
CUST_02611,71,Austin,2022-07-10,659
CUST_02612,24,New York,2021-06-22,785
CUST_02613,42,Los Angeles,2021-12-14,671
CUST_02614,38,Phoenix,2020-06-27,514
CUST_02615,32,Chicago,2022-06-18,314
CUST_02616,18,Los Angeles,2020-08-28,558
CUST_02617,29,New York,2021-04-30,762
CUST_02618,24,Austin,2021-03-05,419
CUST_02619,32,Chicago,2021-12-19,427
CUST_02620,38,New York,2022-05-26,822
CUST_02621,36,New York,2020-12-05,624
CUST_02622,46,New York,2020-10-12,619
CUST_02623,42,San Diego,2021-02-27,805
CUST_02624,50,Chicago,2021-02-27,825
CUST_02625,66,New York,2020-05-01,349
CUST_02626,49,San Antonio,2021-12-19,368
CUST_02627,66,Austin,2022-12-26,690
CUST_02628,52,Chicago,2021-07-29,682
CUST_02629,61,San Diego,2020-12-10,315
CUST_02630,55,Houston,2021-10-24,738
CUST_02631,43,Houston,2021-08-22,431
CUST_02632,28,Phoenix,2021-08-15,547
CUST_02633,52,Philadelphia,2021-07-01,572
CUST_02634,25,San Antonio,2022-11-19,648
CUST_02635,63,Houston,2020-07-14,783
CUST_02636,31,San Diego,2020-10-04,849
CUST_02637,27,Philadelphia,2022-04-22,656
CUST_02638,19,New York,2020-05-01,617
CUST_02639,63,New York,2021-07-21,347
CUST_02640,26,Dallas,2020-09-16,309
CUST_02641,20,Austin,2020-09-28,532
CUST_02642,38,Philadelphia,2021-05-26,335
CUST_02643,43,Austin,2020-10-26,712
CUST_02644,25,San Diego,2021-10-21,761
CUST_02645,65,San Antonio,2021-05-21,303
CUST_02646,19,Philadelphia,2022-03-15,343
CUST_02647,23,Houston,2022-09-29,554
CUST_02648,45,San Antonio,2020-10-18,413
CUST_02649,70,Dallas,2021-07-04,696
CUST_02650,46,Austin,2022-04-28,473
CUST_02651,43,Austin,2022-02-07,554
CUST_02652,42,San Antonio,2022-07-14,765
CUST_02653,29,New York,2020-06-03,576
CUST_02654,22,Austin,2020-07-09,763
CUST_02655,51,Dallas,2022-04-05,801
CUST_02656,65,Houston,2022-11-21,740
CUST_02657,54,Chicago,2021-07-23,368
CUST_02658,32,Houston,2022-01-25,808
CUST_02659,61,Houston,2022-07-20,625
CUST_02660,53,Austin,2022-09-26,366
CUST_02661,32,Los Angeles,2021-11-01,603
CUST_02662,60,New York,2020-01-06,783
CUST_02663,65,Austin,2020-07-09,847
CUST_02664,40,New York,2022-07-27,716
CUST_02665,23,San Diego,2022-01-03,458
CUST_02666,63,Los Angeles,2020-05-09,448
CUST_02667,67,Austin,2022-12-30,326
CUST_02668,61,Phoenix,2022-03-25,547
CUST_02669,60,Houston,2021-03-22,400
CUST_02670,62,San Diego,2022-05-29,395
CUST_02671,38,Los Angeles,2021-03-09,683
CUST_02672,40,Austin,2022-10-10,581
CUST_02673,60,Dallas,2021-07-03,621
CUST_02674,72,San Antonio,2021-10-23,695
CUST_02675,33,San Antonio,2021-08-03,577
CUST_02676,64,New York,2021-11-22,828
CUST_02677,70,Los Angeles,2020-09-24,562
CUST_02678,32,Houston,2022-09-20,592
CUST_02679,42,Houston,2021-12-04,593
CUST_02680,53,Chicago,2020-04-09,694
CUST_02681,28,San Antonio,2020-04-04,812
CUST_02682,68,San Diego,2020-07-22,479
CUST_02683,32,Los Angeles,2022-07-30,534
CUST_02684,21,Houston,2020-02-03,636
CUST_02685,38,Chicago,2020-09-11,307
CUST_02686,30,Los Angeles,2020-11-19,742
CUST_02687,39,Philadelphia,2022-06-22,838
CUST_02688,36,Houston,2022-07-23,390
CUST_02689,51,Philadelphia,2020-01-02,571
CUST_02690,31,Los Angeles,2022-05-26,304
CUST_02691,21,Houston,2021-02-18,518
CUST_02692,65,Philadelphia,2020-09-27,417
CUST_02693,70,Phoenix,2021-09-10,414
CUST_02694,69,Chicago,2020-11-21,562
CUST_02695,63,San Diego,2021-07-15,605
CUST_02696,44,San Antonio,2020-07-10,721
CUST_02697,46,Chicago,2022-01-08,506
CUST_02698,64,Philadelphia,2021-05-27,602
CUST_02699,45,Houston,2020-06-17,411
CUST_02700,52,Phoenix,2022-01-31,716
CUST_02701,25,Phoenix,2020-12-04,584
CUST_02702,33,San Antonio,2020-04-16,484
CUST_02703,59,Phoenix,2022-03-22,520
CUST_02704,53,Chicago,2021-09-17,743
CUST_02705,47,Austin,2021-04-24,416
CUST_02706,35,Phoenix,2022-05-29,369
CUST_02707,19,San Antonio,2020-07-05,369
CUST_02708,66,Phoenix,2020-07-13,726
CUST_02709,30,Phoenix,2020-01-03,742
CUST_02710,21,Dallas,2021-03-13,436
CUST_02711,43,Chicago,2022-09-03,803
CUST_02712,42,Philadelphia,2020-06-08,430
CUST_02713,47,New York,2020-09-28,517
CUST_02714,28,Austin,2021-04-08,470
CUST_02715,24,Phoenix,2022-11-29,774
CUST_02716,48,San Diego,2022-06-30,428
CUST_02717,61,Phoenix,2020-01-20,356
CUST_02718,27,Dallas,2020-01-17,480
CUST_02719,56,Philadelphia,2021-12-04,545
CUST_02720,30,San Diego,2020-09-03,443
CUST_02721,48,Austin,2022-05-14,350
CUST_02722,24,San Diego,2020-09-27,667
CUST_02723,73,Chicago,2022-09-05,758
CUST_02724,66,San Antonio,2020-05-25,517
CUST_02725,59,San Antonio,2021-04-13,556
CUST_02726,59,Austin,2022-02-23,455
CUST_02727,73,Philadelphia,2020-07-01,741
CUST_02728,53,San Antonio,2020-07-28,324
CUST_02729,37,Los Angeles,2020-07-30,835
CUST_02730,21,Dallas,2021-10-03,359
CUST_02731,71,Austin,2022-01-22,766
CUST_02732,24,Austin,2021-09-04,733
CUST_02733,71,New York,2020-10-07,365
CUST_02734,18,New York,2022-02-22,405
CUST_02735,61,Chicago,2020-09-29,395
CUST_02736,73,Chicago,2020-10-19,467
CUST_02737,62,New York,2020-05-20,341
CUST_02738,59,San Antonio,2022-12-22,403
CUST_02739,64,Houston,2020-01-18,503
CUST_02740,30,Austin,2020-12-02,819
CUST_02741,72,Los Angeles,2022-06-20,581
CUST_02742,39,Austin,2021-12-20,342
CUST_02743,71,Phoenix,2021-03-12,409
CUST_02744,38,Philadelphia,2020-11-06,509
CUST_02745,39,Dallas,2022-04-23,348
CUST_02746,45,Houston,2022-06-25,414
CUST_02747,26,Los Angeles,2021-03-20,454
CUST_02748,43,Phoenix,2020-06-26,802
CUST_02749,26,Chicago,2020-07-24,370
CUST_02750,32,Los Angeles,2020-10-13,818
CUST_02751,27,New York,2020-09-09,635
CUST_02752,41,Austin,2022-02-25,366
CUST_02753,74,Los Angeles,2021-12-20,792
CUST_02754,59,Philadelphia,2022-05-29,512
CUST_02755,25,San Diego,2021-10-06,480
CUST_02756,41,Chicago,2020-10-13,547
CUST_02757,33,Dallas,2021-05-22,513
CUST_02758,66,Dallas,2021-07-21,658
CUST_02759,43,Los Angeles,2020-06-21,548
CUST_02760,44,San Diego,2021-05-23,815
CUST_02761,54,Austin,2021-08-06,387
CUST_02762,21,Phoenix,2020-02-24,475
CUST_02763,67,Houston,2021-09-09,725
CUST_02764,41,Austin,2021-02-24,380
CUST_02765,36,Phoenix,2022-11-26,437
CUST_02766,53,Houston,2022-11-09,732
CUST_02767,56,San Diego,2021-01-21,769
CUST_02768,27,Houston,2022-03-13,649
CUST_02769,42,Austin,2021-08-28,425
CUST_02770,35,Philadelphia,2020-04-21,608
CUST_02771,36,Los Angeles,2021-05-05,529
CUST_02772,53,Phoenix,2022-10-10,759
CUST_02773,27,Philadelphia,2022-03-01,644
CUST_02774,50,Phoenix,2020-08-18,609
CUST_02775,72,Los Angeles,2021-05-08,319
CUST_02776,67,San Antonio,2022-10-20,840
CUST_02777,22,Houston,2020-05-25,776
CUST_02778,64,San Diego,2022-12-17,568
CUST_02779,66,San Antonio,2020-01-25,302
CUST_02780,52,San Antonio,2022-01-09,315
CUST_02781,61,Dallas,2021-10-10,657
CUST_02782,51,New York,2020-09-27,432
CUST_02783,50,Austin,2022-03-03,611
CUST_02784,72,Philadelphia,2022-05-11,781
CUST_02785,38,Philadelphia,2022-01-18,843
CUST_02786,34,Philadelphia,2020-12-19,604
CUST_02787,39,Philadelphia,2022-08-22,568
CUST_02788,65,Austin,2020-05-29,713
CUST_02789,54,San Antonio,2020-02-04,324
CUST_02790,32,Austin,2020-05-18,615
CUST_02791,52,Philadelphia,2020-01-29,575
CUST_02792,45,New York,2021-06-20,688
CUST_02793,24,Chicago,2021-03-17,743
CUST_02794,49,Los Angeles,2020-03-22,726
CUST_02795,28,Philadelphia,2020-05-03,356
CUST_02796,27,San Diego,2022-03-26,667
CUST_02797,26,Chicago,2022-11-03,641
CUST_02798,31,Austin,2021-08-09,603
CUST_02799,30,San Diego,2022-10-23,673
CUST_02800,74,San Diego,2022-04-30,411
CUST_02801,42,Phoenix,2022-05-17,305
CUST_02802,19,San Diego,2022-04-03,578
CUST_02803,52,Philadelphia,2020-06-17,681
CUST_02804,24,Phoenix,2020-11-08,312
CUST_02805,38,Dallas,2021-07-22,602
CUST_02806,35,San Antonio,2020-06-20,459
CUST_02807,20,San Diego,2021-09-26,453
CUST_02808,59,New York,2020-06-10,480
CUST_02809,71,Los Angeles,2022-11-13,825
CUST_02810,56,San Diego,2021-02-20,479
CUST_02811,58,Dallas,2020-11-14,676
CUST_02812,66,Houston,2021-10-31,467
CUST_02813,28,Austin,2022-03-11,513
CUST_02814,56,Austin,2020-05-15,449
CUST_02815,41,Dallas,2021-09-27,315
CUST_02816,63,Houston,2022-06-14,390
CUST_02817,36,Austin,2021-05-03,419
CUST_02818,21,Austin,2020-04-28,552
CUST_02819,43,Austin,2021-05-15,359
CUST_02820,55,Dallas,2020-06-25,565
CUST_02821,59,San Antonio,2022-06-08,708
CUST_02822,49,Los Angeles,2020-08-25,330
CUST_02823,56,Dallas,2022-07-17,320
CUST_02824,62,Houston,2020-04-22,588
CUST_02825,63,San Diego,2021-09-25,842
CUST_02826,53,San Antonio,2020-12-25,797
CUST_02827,57,San Antonio,2020-09-01,773
CUST_02828,54,San Diego,2020-01-26,704
CUST_02829,50,New York,2020-10-08,847
CUST_02830,53,Phoenix,2020-01-24,431
CUST_02831,20,Los Angeles,2020-12-01,623
CUST_02832,26,Los Angeles,2022-10-13,431
CUST_02833,25,New York,2021-12-11,820
CUST_02834,50,Phoenix,2022-12-07,329
CUST_02835,23,Los Angeles,2022-11-25,600
CUST_02836,58,Houston,2021-06-14,303
CUST_02837,56,Chicago,2020-12-07,624
CUST_02838,21,Chicago,2022-01-31,808
CUST_02839,30,Los Angeles,2020-09-16,536
CUST_02840,66,Philadelphia,2021-07-04,834
CUST_02841,19,Los Angeles,2020-08-29,315
CUST_02842,22,San Diego,2020-03-01,833
CUST_02843,61,San Diego,2021-11-17,745
CUST_02844,44,Phoenix,2022-05-29,802
CUST_02845,49,Austin,2021-07-11,529
CUST_02846,38,San Antonio,2022-12-08,406
CUST_02847,25,Houston,2020-05-10,688
CUST_02848,55,New York,2021-06-22,562
CUST_02849,25,Los Angeles,2020-06-06,364
CUST_02850,67,Austin,2022-10-13,564
CUST_02851,20,Austin,2022-07-21,637
CUST_02852,71,Houston,2022-11-12,600
CUST_02853,61,New York,2022-01-07,677
CUST_02854,20,San Diego,2020-04-23,474
CUST_02855,39,Dallas,2022-10-20,451
CUST_02856,23,Houston,2020-12-07,775
CUST_02857,19,Austin,2022-01-23,565
CUST_02858,40,Chicago,2020-11-18,628
CUST_02859,61,Los Angeles,2021-06-06,462
CUST_02860,19,Phoenix,2020-07-29,737
CUST_02861,55,Chicago,2020-08-24,642
CUST_02862,34,Austin,2021-04-12,666
CUST_02863,52,San Antonio,2022-11-08,764
CUST_02864,51,Philadelphia,2020-01-06,498
CUST_02865,40,New York,2020-03-31,799
CUST_02866,47,San Diego,2020-01-26,315
CUST_02867,69,Los Angeles,2021-05-15,595
CUST_02868,25,Phoenix,2020-04-04,810
CUST_02869,39,Dallas,2022-08-24,538
CUST_02870,61,San Diego,2022-01-15,600
CUST_02871,53,Los Angeles,2022-02-23,305
CUST_02872,22,Dallas,2020-11-03,519
CUST_02873,30,Phoenix,2021-01-01,752
CUST_02874,46,Austin,2020-03-13,732
CUST_02875,48,Philadelphia,2022-05-08,685
CUST_02876,64,Chicago,2021-04-04,594
CUST_02877,74,Chicago,2021-10-21,417
CUST_02878,72,Austin,2021-05-23,704
CUST_02879,33,San Diego,2022-05-02,311
CUST_02880,59,Austin,2021-10-17,508
CUST_02881,47,Austin,2021-07-09,464
CUST_02882,74,Los Angeles,2020-06-08,593
CUST_02883,72,Los Angeles,2022-02-02,818
CUST_02884,33,Phoenix,2020-09-01,377
CUST_02885,29,Philadelphia,2022-10-25,733
CUST_02886,34,Los Angeles,2020-04-17,376
CUST_02887,33,Phoenix,2021-01-02,347
CUST_02888,29,San Antonio,2021-04-02,381
CUST_02889,25,Austin,2022-11-22,508
CUST_02890,37,Austin,2020-04-04,744
CUST_02891,20,San Diego,2022-04-01,821
CUST_02892,33,San Antonio,2020-05-21,328
CUST_02893,47,San Diego,2022-08-10,603
CUST_02894,62,Dallas,2021-08-01,764
CUST_02895,40,Phoenix,2021-09-28,801
CUST_02896,45,Phoenix,2021-11-01,745
CUST_02897,68,Austin,2020-06-25,789
CUST_02898,57,Houston,2022-07-24,727
CUST_02899,71,Dallas,2020-01-17,658
CUST_02900,22,Phoenix,2022-01-25,390
CUST_02901,37,Los Angeles,2021-02-14,352
CUST_02902,57,Austin,2021-08-20,503
CUST_02903,73,San Diego,2021-09-14,455
CUST_02904,61,San Antonio,2021-05-11,301
CUST_02905,18,San Diego,2022-08-08,656
CUST_02906,74,Chicago,2022-01-24,357
CUST_02907,47,Houston,2022-10-07,553
CUST_02908,38,Phoenix,2021-02-04,479
CUST_02909,37,Philadelphia,2021-05-17,792
CUST_02910,23,New York,2020-11-04,334
CUST_02911,39,Houston,2020-01-14,374
CUST_02912,35,Austin,2022-04-19,588
CUST_02913,25,Phoenix,2020-02-18,670
CUST_02914,56,San Antonio,2021-04-22,628
CUST_02915,49,Phoenix,2021-12-10,603
CUST_02916,50,New York,2020-01-20,520
CUST_02917,70,San Antonio,2021-11-17,463
CUST_02918,33,San Diego,2020-01-03,779
CUST_02919,29,San Antonio,2022-02-09,754
CUST_02920,55,Houston,2021-09-21,674
CUST_02921,69,San Diego,2020-07-31,519
CUST_02922,51,Phoenix,2021-02-24,553
CUST_02923,31,Austin,2022-12-21,487
CUST_02924,53,Dallas,2021-05-02,490
CUST_02925,50,Austin,2022-05-09,688
CUST_02926,40,Phoenix,2022-10-04,514
CUST_02927,67,New York,2020-05-02,674
CUST_02928,62,Dallas,2020-10-18,385
CUST_02929,19,Phoenix,2021-07-27,773
CUST_02930,58,Philadelphia,2020-07-09,830
CUST_02931,38,Houston,2020-03-30,346
CUST_02932,19,Philadelphia,2021-04-19,364
CUST_02933,44,San Diego,2022-11-30,774
CUST_02934,74,Chicago,2022-04-25,445
CUST_02935,26,Phoenix,2022-02-01,681
CUST_02936,18,Los Angeles,2022-07-27,365
CUST_02937,28,Los Angeles,2020-06-22,816
CUST_02938,20,San Antonio,2020-07-14,392
CUST_02939,69,Austin,2022-11-01,725
CUST_02940,40,Austin,2020-09-30,767
CUST_02941,43,Austin,2022-03-18,393
CUST_02942,21,Philadelphia,2020-06-02,432
CUST_02943,35,Houston,2020-05-07,733
CUST_02944,72,Phoenix,2022-06-09,640
CUST_02945,23,New York,2020-09-24,613
CUST_02946,52,San Antonio,2021-04-29,511
CUST_02947,39,San Diego,2021-08-20,819
CUST_02948,60,Dallas,2021-06-18,458
CUST_02949,32,San Diego,2021-10-07,567
CUST_02950,39,Phoenix,2022-03-15,773
CUST_02951,54,Chicago,2021-10-30,709
CUST_02952,69,Austin,2021-10-13,773
CUST_02953,59,Dallas,2022-07-16,655
CUST_02954,29,Philadelphia,2021-07-10,492
CUST_02955,64,Phoenix,2021-04-23,570
CUST_02956,66,Chicago,2020-06-01,413
CUST_02957,59,Philadelphia,2021-02-19,822
CUST_02958,55,Chicago,2020-10-05,354
CUST_02959,35,Austin,2020-08-11,364
CUST_02960,62,Philadelphia,2020-11-14,571
CUST_02961,52,Houston,2020-08-04,801
CUST_02962,47,Los Angeles,2020-12-02,661
CUST_02963,41,San Diego,2022-07-09,445
CUST_02964,59,Houston,2022-08-12,508
CUST_02965,47,Dallas,2021-10-05,585
CUST_02966,31,San Antonio,2022-04-12,309
CUST_02967,23,Los Angeles,2020-09-04,485
CUST_02968,20,Houston,2022-01-03,763
CUST_02969,33,Phoenix,2021-03-01,433
CUST_02970,24,Chicago,2022-07-14,470
CUST_02971,69,Dallas,2021-09-23,512
CUST_02972,31,Phoenix,2022-08-06,829
CUST_02973,26,Los Angeles,2021-06-26,801
CUST_02974,32,Chicago,2020-09-02,326
CUST_02975,38,Dallas,2020-07-04,367
CUST_02976,52,San Antonio,2020-11-18,707
CUST_02977,19,Los Angeles,2021-09-15,408
CUST_02978,44,Dallas,2020-03-23,373
CUST_02979,19,Houston,2021-03-16,561
CUST_02980,52,Dallas,2021-11-02,667
CUST_02981,35,Los Angeles,2020-10-30,536
CUST_02982,31,Austin,2020-07-05,665
CUST_02983,37,Houston,2021-05-23,585
CUST_02984,35,Phoenix,2021-12-29,677
CUST_02985,27,Los Angeles,2022-03-22,675
CUST_02986,42,Austin,2022-11-17,375
CUST_02987,19,New York,2020-04-10,308
CUST_02988,42,San Antonio,2021-09-04,495
CUST_02989,71,Austin,2021-06-16,589
CUST_02990,50,New York,2020-12-22,360
CUST_02991,53,San Diego,2020-03-04,688
CUST_02992,48,Chicago,2022-04-08,307
CUST_02993,31,Austin,2022-07-15,668
CUST_02994,18,Philadelphia,2021-05-26,344
CUST_02995,63,San Antonio,2020-07-12,643
CUST_02996,33,Austin,2022-08-04,674
CUST_02997,71,New York,2020-07-27,326
CUST_02998,63,Philadelphia,2020-10-13,492
CUST_02999,69,San Antonio,2020-09-05,656
CUST_03000,20,Philadelphia,2020-01-25,361
CUST_03001,52,Houston,2020-05-06,361
CUST_03002,58,New York,2021-03-31,721
CUST_03003,23,Dallas,2020-09-24,679
CUST_03004,42,Houston,2021-02-09,576
CUST_03005,30,San Antonio,2022-03-31,730
CUST_03006,70,San Antonio,2022-02-01,414
CUST_03007,51,Los Angeles,2020-06-21,420
CUST_03008,25,New York,2021-06-14,824
CUST_03009,38,San Diego,2020-06-02,715
CUST_03010,51,San Diego,2020-02-14,462
CUST_03011,21,San Antonio,2020-05-12,636
CUST_03012,42,San Diego,2021-02-08,678
CUST_03013,32,Chicago,2022-06-27,623
CUST_03014,21,Los Angeles,2020-09-20,472
CUST_03015,62,San Antonio,2020-07-07,363
CUST_03016,29,San Diego,2021-11-10,400
CUST_03017,49,New York,2020-09-07,621
CUST_03018,49,Austin,2020-03-28,365
CUST_03019,45,Dallas,2022-08-02,757
CUST_03020,30,Houston,2020-04-13,752
CUST_03021,48,Houston,2020-12-10,558
CUST_03022,31,Chicago,2022-06-06,725
CUST_03023,37,Philadelphia,2022-03-19,477
CUST_03024,35,New York,2022-10-13,579
CUST_03025,46,Philadelphia,2020-03-01,643
CUST_03026,23,Los Angeles,2022-02-22,316
CUST_03027,49,Dallas,2022-05-23,595
CUST_03028,46,Los Angeles,2020-12-19,501
CUST_03029,60,San Antonio,2021-12-25,493
CUST_03030,19,New York,2021-03-15,448
CUST_03031,40,San Antonio,2021-01-18,674
CUST_03032,36,Phoenix,2021-07-17,334
CUST_03033,48,San Diego,2021-07-27,668
CUST_03034,68,Houston,2022-07-02,328
CUST_03035,22,Austin,2020-10-31,520
CUST_03036,36,San Antonio,2020-03-11,352
CUST_03037,51,Philadelphia,2021-05-18,652
CUST_03038,27,Phoenix,2021-08-27,691
CUST_03039,42,Houston,2022-10-18,375
CUST_03040,19,San Antonio,2022-04-23,793
CUST_03041,28,Phoenix,2022-09-08,821
CUST_03042,67,Phoenix,2020-05-04,416
CUST_03043,48,New York,2020-06-28,579
CUST_03044,73,Los Angeles,2021-07-26,474
CUST_03045,32,Phoenix,2022-02-23,594
CUST_03046,26,Chicago,2020-10-08,750
CUST_03047,40,Los Angeles,2022-05-08,817
CUST_03048,36,Houston,2021-02-12,320
CUST_03049,26,Houston,2022-12-12,372
CUST_03050,52,Houston,2021-05-25,335
CUST_03051,38,Houston,2020-02-09,806
CUST_03052,26,Chicago,2022-02-22,532
CUST_03053,45,San Antonio,2022-01-05,796
CUST_03054,63,Dallas,2022-09-09,505
CUST_03055,68,Phoenix,2022-09-19,725
CUST_03056,24,Houston,2021-12-05,343
CUST_03057,33,Los Angeles,2022-10-25,390
CUST_03058,33,Los Angeles,2021-10-20,769
CUST_03059,50,Phoenix,2022-03-06,766
CUST_03060,21,San Antonio,2021-07-07,753
CUST_03061,21,Austin,2021-01-03,632
CUST_03062,56,Austin,2020-02-23,806
CUST_03063,57,Dallas,2021-10-15,769
CUST_03064,34,San Antonio,2021-03-24,320
CUST_03065,54,Phoenix,2020-03-01,527
CUST_03066,56,Austin,2021-07-29,675
CUST_03067,69,Austin,2020-04-29,429
CUST_03068,46,Austin,2022-08-24,713
CUST_03069,69,Philadelphia,2022-12-20,370
CUST_03070,53,Chicago,2022-01-02,703
CUST_03071,55,Phoenix,2021-04-21,696
CUST_03072,56,San Diego,2020-11-22,636
CUST_03073,67,New York,2020-07-24,804
CUST_03074,54,New York,2021-05-22,575
CUST_03075,69,San Antonio,2021-05-08,312
CUST_03076,52,Phoenix,2021-06-29,302
CUST_03077,24,Phoenix,2022-12-28,523
CUST_03078,44,New York,2020-04-24,474
CUST_03079,45,Dallas,2021-03-25,684
CUST_03080,39,New York,2022-03-06,540
CUST_03081,31,Phoenix,2021-12-27,846
CUST_03082,24,Austin,2020-12-21,313
CUST_03083,54,Dallas,2020-12-26,494
CUST_03084,39,Houston,2021-04-29,696
CUST_03085,22,San Diego,2021-10-13,730
CUST_03086,72,Philadelphia,2022-01-04,605
CUST_03087,19,Chicago,2020-02-27,633
CUST_03088,44,Houston,2021-12-21,709
CUST_03089,38,Los Angeles,2020-10-18,302
CUST_03090,71,New York,2021-01-20,751
CUST_03091,55,San Diego,2022-10-05,794
CUST_03092,32,New York,2021-09-24,716
CUST_03093,38,New York,2020-12-25,690
CUST_03094,27,Houston,2022-10-01,672
CUST_03095,40,Austin,2020-03-18,351
CUST_03096,73,Austin,2020-07-03,675
CUST_03097,56,Philadelphia,2020-04-25,694
CUST_03098,22,Dallas,2021-04-21,441
CUST_03099,18,New York,2021-03-24,385
CUST_03100,30,San Antonio,2020-02-10,763
CUST_03101,38,Austin,2022-12-14,345
CUST_03102,43,Phoenix,2022-09-05,537
CUST_03103,67,San Diego,2020-01-02,309
CUST_03104,62,San Antonio,2021-11-10,829
CUST_03105,38,Houston,2021-02-16,477
CUST_03106,70,Houston,2020-09-24,305
CUST_03107,35,Philadelphia,2021-11-28,606
CUST_03108,54,Philadelphia,2020-12-29,847
CUST_03109,62,Dallas,2021-10-24,626
CUST_03110,49,Phoenix,2020-05-01,655
CUST_03111,53,San Diego,2020-02-14,694
CUST_03112,34,Phoenix,2020-10-29,599
CUST_03113,52,Los Angeles,2020-10-17,825
CUST_03114,66,Philadelphia,2020-08-15,584
CUST_03115,28,Dallas,2022-12-13,629
CUST_03116,38,Chicago,2022-01-17,349
CUST_03117,69,New York,2020-05-28,677
CUST_03118,72,New York,2022-02-04,837
CUST_03119,70,Chicago,2022-03-21,443
CUST_03120,43,Austin,2020-07-25,359
CUST_03121,21,Phoenix,2021-11-20,374
CUST_03122,51,Chicago,2021-09-10,302
CUST_03123,69,Dallas,2021-10-22,747
CUST_03124,65,San Diego,2020-10-06,574
CUST_03125,35,Chicago,2020-11-18,829
CUST_03126,57,Dallas,2022-06-13,514
CUST_03127,52,Philadelphia,2022-09-24,784
CUST_03128,58,San Antonio,2021-10-11,628
